time,pitch,target_angle,pwma,motor_a_speed,target_speed,running_success_flag,e,ec,ec_raw
10.824951,4.71,0.01,-250,-16,0,1,-0.47,0.1,0.09
10.829956,4.98,-0.09,-272,-16,0,1,-0.5,0.03,0.02
10.834961,4.92,-0.09,-284,-16,0,1,-0.5,-0.06,-0.05
10.839966,4.96,-0.2,-282,-16,0,1,-0.51,-0.08,-0.07
10.844971,4.79,-0.2,-279,-16,0,1,-0.5,0.04,0.03
10.849976,5.04,-0.77,-277,-16,0,1,-0.52,-0.05,-0.04
10.85498,5.06,-0.77,-289,-16,0,1,-0.58,-0.19,-0.16
10.859985,5.09,-0.42,-315,-16,0,1,-0.59,-0.31,-0.25
10.86499,4.8,-0.42,-306,-16,0,1,-0.52,-0.19,-0.16
10.869995,5.02,-0.52,-267,-18,0,1,-0.54,-0.25,-0.21
10.875,4.87,-0.52,-276,-18,0,1,-0.54,-0.29,-0.24
10.880005,4.86,-1.56,-269,-18,0,1,-0.54,-0.35,-0.3
10.884949,4.72,-1.56,-263,-18,0,1,-0.63,-0.34,-0.28
10.889954,4.87,-1.68,-310,-18,0,1,-0.64,-0.42,-0.35
10.894958,4.75,-1.68,-313,-18,0,1,-0.64,-0.57,-0.48
10.899963,4.8,-2.26,-302,-20,0,1,-0.65,-0.7,-0.58
10.904968,4.43,-2.26,-292,-20,0,1,-0.67,-0.62,-0.52
10.909973,4.5,-2.85,-299,-18,0,1,-0.68,-0.63,-0.53
10.914978,4.23,-2.85,-298,-18,0,1,-0.71,-0.63,-0.53
10.919983,4.04,-2.52,-314,-18,0,1,-0.69,-0.56,-0.46
10.924988,3.81,-2.52,-305,-18,0,1,-0.63,-0.5,-0.42
10.929993,3.98,-2.18,-276,-20,0,1,-0.65,-0.65,-0.54
10.934997,3.87,-2.18,-282,-20,0,1,-0.61,-0.92,-0.77
10.940002,3.77,-3.23,-243,-20,0,1,-0.6,-1.08,-0.9
10.944946,3.32,-3.23,-220,-20,0,1,-0.65,-0.99,-0.83
10.949951,3.35,-3.36,-245,-20,0,1,-0.66,-1.07,-0.89
10.954956,2.88,-3.36,-239,-20,0,1,-0.62,-1.04,-0.86
10.959961,2.62,-3.49,-215,-18,0,1,-0.6,-0.85,-0.71
10.964966,2.33,-3.49,-205,-18,0,1,-0.58,-0.74,-0.62
10.969971,2.36,-3.16,-205,-18,0,1,-0.59,-0.87,-0.72
10.974976,1.97,-3.16,-207,-18,0,1,-0.51,-0.85,-0.71
10.97998,1.83,-3.29,-167,-18,0,1,-0.5,-0.77,-0.64
10.984985,1.52,-3.29,-164,-18,0,1,-0.48,-0.7,-0.58
10.98999,1.56,-3.41,-159,-18,0,1,-0.48,-0.83,-0.69
10.994995,1.22,-3.41,-160,-18,0,1,-0.46,-0.77,-0.64
11,0.96,-3.54,-149,-16,0,1,-0.44,-0.64,-0.53
11.005005,0.78,-3.54,-141,-16,0,1,-0.43,-0.54,-0.45
11.009949,0.82,-2.74,-147,-16,0,1,-0.44,-0.63,-0.53
11.014954,0.54,-2.74,-151,-16,0,1,-0.33,-0.53,-0.44
11.019958,0.36,-2.85,-97,-14,0,1,-0.31,-0.38,-0.31
11.024963,0.24,-2.85,-98,-14,0,1,-0.31,-0.25,-0.2
11.029968,0.34,-2.03,-111,-14,0,1,-0.32,-0.24,-0.2
11.034973,0.2,-2.03,-125,-14,0,1,-0.22,-0.17,-0.14
11.039978,0.14,-2.13,-81,-12,0,1,-0.22,-0.09,-0.08
11.044983,0.15,-2.13,-88,-12,0,1,-0.23,0,0
11.049988,0.27,-1.3,-104,-12,0,1,-0.24,-0.02,-0.01
11.054993,0.2,-1.3,-117,-12,0,1,-0.15,0.02,0.02
11.059997,0.17,-1.38,-74,-10,0,1,-0.15,0.1,0.09
11.065002,0.18,-1.38,-80,-10,0,1,-0.16,0.2,0.16
11.069946,0.35,-0.53,-95,-10,0,1,-0.17,0.19,0.16
11.074951,0.35,-0.53,-110,-10,0,1,-0.09,0.21,0.18
11.079956,0.36,-0.6,-69,-10,0,1,-0.09,0.26,0.22
11.084961,0.41,-0.6,-75,-10,0,1,-0.1,0.37,0.31
11.089966,0.63,-0.21,-90,-8,0,1,-0.12,0.37,0.31
11.094971,0.61,-0.21,-108,-8,0,1,-0.08,0.4,0.33
11.099976,0.69,0.19,-91,-8,0,1,-0.09,0.46,0.38
11.10498,0.79,0.19,-101,-8,0,1,-0.06,0.53,0.44
11.109985,1.07,0.14,-92,-8,0,1,-0.09,0.47,0.39
11.11499,1.12,0.14,-110,-8,0,1,-0.1,0.44,0.36
11.119995,1.18,0.55,-116,-8,0,1,-0.1,0.5,0.41
11.125,1.31,0.55,-122,-8,0,1,-0.08,0.57,0.48
11.130005,1.65,0.5,-112,-6,0,1,-0.11,0.48,0.4
11.134949,1.75,0.5,-130,-6,0,1,-0.13,0.42,0.35
11.139954,1.82,0.45,-134,-8,0,1,-0.13,0.45,0.37
11.144958,1.96,0.45,-137,-8,0,1,-0.15,0.51,0.42
11.149963,2.32,0.4,-150,-8,0,1,-0.19,0.41,0.34
11.154968,2.38,0.4,-166,-8,0,1,-0.2,0.3,0.25
11.159973,2.48,-0.12,-165,-8,0,1,-0.21,0.24,0.2
11.164978,2.52,-0.12,-164,-8,0,1,-0.26,0.29,0.24
11.169983,2.84,-0.17,-191,-8,0,1,-0.3,0.12,0.1
11.174988,2.79,-0.17,-200,-8,0,1,-0.3,-0.01,0
11.179993,2.8,-0.23,-188,-8,0,1,-0.3,-0.03,-0.02
11.184997,2.75,-0.23,-180,-8,0,1,-0.3,0.03,0.02
11.190002,2.95,-0.28,-176,-8,0,1,-0.32,-0.12,-0.1
11.194946,2.81,-0.28,-179,-8,0,1,-0.31,-0.17,-0.14
11.199951,2.83,-0.8,-166,-8,0,1,-0.31,-0.19,-0.16
11.204956,2.72,-0.8,-160,-8,0,1,-0.35,-0.15,-0.12
11.209961,2.89,-0.4,-180,-8,0,1,-0.37,-0.29,-0.24
11.214966,2.71,-0.4,-182,-8,0,1,-0.31,-0.32,-0.27
11.219971,2.7,-0.92,-143,-8,0,1,-0.31,-0.29,-0.24
11.224976,2.62,-0.92,-139,-8,0,1,-0.35,-0.25,-0.21
11.22998,2.73,-0.99,-163,-12,0,1,-0.37,-0.37,-0.31
11.234985,2.55,-0.99,-164,-12,0,1,-0.35,-0.41,-0.34
11.23999,2.47,-1.98,-152,-8,0,1,-0.35,-0.36,-0.3
11.244995,2.37,-1.98,-146,-8,0,1,-0.43,-0.3,-0.25
11.25,2.5,-0.66,-197,-10,0,1,-0.45,-0.47,-0.39
11.255005,2.32,-0.66,-198,-10,0,1,-0.3,-0.58,-0.48
11.259949,2.13,-1.18,-105,-8,0,1,-0.28,-0.54,-0.45
11.264954,2,-1.18,-90,-8,0,1,-0.32,-0.46,-0.38
11.269958,2.05,-0.78,-112,-10,0,1,-0.32,-0.56,-0.46
11.274963,1.87,-0.78,-111,-10,0,1,-0.27,-0.61,-0.51
11.279968,1.63,-1.77,-74,-10,0,1,-0.24,-0.52,-0.43
11.284973,1.52,-1.77,-61,-10,0,1,-0.33,-0.39,-0.32
11.289978,1.51,-1.37,-116,-8,0,1,-0.33,-0.39,-0.32
11.294983,1.37,-1.37,-120,-8,0,1,-0.27,-0.33,-0.28
11.299988,1.23,-0.97,-95,-8,0,1,-0.26,-0.25,-0.21
11.304993,1.18,-0.97,-95,-8,0,1,-0.21,-0.17,-0.14
11.309997,1.34,-1.03,-78,-8,0,1,-0.23,-0.26,-0.21
11.315002,1.22,-1.03,-89,-8,0,1,-0.22,-0.33,-0.28
11.319946,1.12,-1.08,-83,-8,0,1,-0.21,-0.3,-0.25
11.324951,1.05,-1.08,-78,-8,0,1,-0.21,-0.25,-0.21
11.329956,1.14,-0.67,-79,-8,0,1,-0.22,-0.31,-0.26
11.334961,1,-0.67,-83,-8,0,1,-0.17,-0.28,-0.23
11.339966,0.87,-1.19,-53,-6,0,1,-0.15,-0.21,-0.18
11.344971,0.89,-1.19,-49,-6,0,1,-0.21,-0.2,-0.16
11.349976,0.99,-0.31,-82,-6,0,1,-0.22,-0.33,-0.27
11.35498,0.86,-0.31,-83,-6,0,1,-0.12,-0.39,-0.32
11.359985,0.75,-0.35,-22,-6,0,1,-0.11,-0.32,-0.26
11.36499,0.66,-0.35,-16,-6,0,1,-0.1,-0.27,-0.22
11.369995,0.61,0.07,-15,-4,0,1,-0.1,-0.25,-0.21
11.375,0.53,0.07,-14,-4,0,1,-0.05,-0.22,-0.18
11.380005,0.44,0.5,11,-2,0,1,-0.04,-0.17,-0.15
11.384949,0.39,0.5,12,-2,0,1,0.01,-0.13,-0.11
11.389954,0.34,0.94,33,-4,0,1,0.02,-0.08,-0.07
11.394958,0.29,0.94,30,-4,0,1,0.06,-0.03,-0.02
11.399963,0.3,0.91,51,-2,0,1,0.06,0.01,0.01
11.404968,0.27,0.91,45,-2,0,1,0.06,0.04,0.04
11.409973,0.18,1.36,39,0,0,1,0.07,0.14,0.11
11.414978,0.23,1.36,37,0,0,1,0.11,0.21,0.17
11.419983,0.29,2.27,49,0,0,1,0.11,0.24,0.2
11.424988,0.29,2.27,39,0,0,1,0.2,0.28,0.24
11.429993,0.33,2.27,82,0,0,1,0.19,0.35,0.29
11.434997,0.46,2.27,72,0,0,1,0.18,0.32,0.26
11.440002,0.58,2.27,62,0,0,1,0.17,0.26,0.22
11.444946,0.67,2.27,55,0,0,1,0.16,0.21,0.18
11.449951,0.55,2.27,53,2,0,1,0.17,0.29,0.25
11.454956,0.65,2.27,57,2,0,1,0.16,0.38,0.32
11.459961,0.78,3.2,46,0,0,1,0.15,0.34,0.28
11.464966,0.87,3.2,37,0,0,1,0.23,0.25,0.21
11.469971,0.87,2.75,86,2,0,1,0.23,0.27,0.22
11.474976,0.93,2.75,87,2,0,1,0.18,0.34,0.28
11.47998,1.03,2.76,57,2,0,1,0.17,0.33,0.27
11.484985,1.15,2.76,50,2,0,1,0.16,0.24,0.2
11.48999,1.11,3.23,47,2,0,1,0.16,0.24,0.2
11.494995,1.19,3.23,52,2,0,1,0.2,0.32,0.27
11.5,1.29,3.25,71,2,0,1,0.19,0.3,0.25
11.505005,1.39,3.25,65,2,0,1,0.19,0.2,0.17
11.509949,1.33,3.26,64,2,0,1,0.19,0.26,0.22
11.514954,1.37,3.26,68,2,0,1,0.19,0.38,0.32
11.519958,1.54,3.27,61,2,0,1,0.17,0.37,0.31
11.524963,1.79,3.27,48,2,0,1,0.15,0.14,0.11
11.529968,1.87,3.29,44,4,0,1,0.14,0.02,0.01
11.534973,1.86,3.29,51,4,0,1,0.14,0.11,0.09
11.539978,2.05,4.23,56,4,0,1,0.12,0.05,0.04
11.544983,2.23,4.23,50,4,0,1,0.2,-0.22,-0.18
11.549988,2.24,3.8,108,2,0,1,0.2,-0.38,-0.31
11.554993,2.25,3.8,126,2,0,1,0.15,-0.38,-0.32
11.559997,2.28,3.82,114,2,0,1,0.15,-0.45,-0.38
11.565002,2.34,3.82,123,2,0,1,0.15,-0.66,-0.55
11.569946,2.07,3.84,139,4,0,1,0.17,-0.69,-0.58
11.574951,1.99,3.84,167,4,0,1,0.18,-0.57,-0.47
11.579956,1.96,4.32,175,4,0,1,0.19,-0.6,-0.5
11.584961,1.96,4.32,180,4,0,1,0.24,-0.83,-0.69
11.589966,1.67,4.35,220,4,0,1,0.27,-0.87,-0.73
11.594971,1.54,4.35,247,4,0,1,0.28,-0.81,-0.68
11.599976,1.32,4.84,260,4,0,1,0.3,-0.71,-0.59
11.60498,1.3,4.84,270,4,0,1,0.35,-0.83,-0.69
11.609985,0.99,4.88,303,8,0,1,0.39,-0.88,-0.73
11.61499,0.74,4.88,325,8,0,1,0.41,-0.7,-0.59
11.619995,0.41,6.31,336,8,0,1,0.45,-0.48,-0.4
11.625,0.53,6.31,340,8,0,1,0.58,-0.59,-0.49
11.630005,0.23,6.37,408,12,0,1,0.61,-0.67,-0.56
11.634949,0.13,6.37,426,12,0,1,0.62,-0.66,-0.55
11.639954,-0.11,7.82,435,12,0,1,0.65,-0.55,-0.46
11.644958,-0.13,7.82,442,12,0,1,0.79,-0.58,-0.48
11.649963,-0.43,8.36,520,14,0,1,0.83,-0.62,-0.51
11.654968,-0.78,8.36,538,14,0,1,0.91,-0.35,-0.29
11.659973,-0.81,8.91,572,16,0,1,0.92,-0.04,-0.03
11.664978,-0.66,8.91,549,16,0,1,0.96,-0.1,-0.08
11.669983,-0.81,10.39,558,16,0,1,0.97,-0.17,-0.14
11.674988,-0.73,10.39,562,16,0,1,1.11,-0.15,-0.12
11.679993,-1.06,10.51,632,22,0,1,1.15,0.04,0.03
11.684997,-1.07,10.51,637,22,0,1,1.16,0.34,0.28
11.690002,-1.03,13.41,621,22,0,1,1.15,0.34,0.28
11.694946,-0.93,13.41,605,22,0,1,1.43,0.34,0.29
11.699951,-1.1,13.56,743,28,0,1,1.45,0.62,0.52
11.704956,-0.77,13.56,733,28,0,1,1.43,0.77,0.64
11.709961,-0.59,16.969999,703,28,0,1,1.41,0.68,0.56
11.714966,-0.35,16.969999,684,28,0,1,1.73,0.66,0.55
11.719971,-0.44,16.709999,800,34,0,1,1.74,0.98,0.81
11.724976,-0.11,16.709999,800,34,0,1,1.68,1.24,1.04
11.72998,0.1,18,777,32,0,1,1.66,1.28,1.06
11.734985,0.55,18,747,32,0,1,1.74,1.24,1.04
11.73999,0.67,18,781,38,0,1,1.73,1.43,1.19
11.744995,1.01,18,760,38,0,1,1.7,1.61,1.34
11.75,1.38,18,723,40,0,1,1.66,1.65,1.38
11.755005,1.96,18,688,40,0,1,1.6,1.68,1.4
11.759949,2.14,18,646,44,0,1,1.59,1.84,1.54
11.764954,2.76,18,620,44,0,1,1.52,1.9,1.58
11.769958,3.17,18,574,42,0,1,1.48,1.8,1.5
11.774963,3.81,18,549,42,0,1,1.42,1.72,1.44
11.779968,4.14,18,517,48,0,1,1.39,1.79,1.49
11.784973,4.8,18,496,48,0,1,1.32,1.7,1.42
11.789978,5.17,18,463,44,0,1,1.28,1.57,1.31
11.794983,5.55,18,453,44,0,1,1.25,1.56,1.3
11.799988,6.17,18,438,44,0,1,1.18,1.41,1.18
11.804993,6.53,18,417,44,0,1,1.15,1.21,1.01
11.809997,6.71,18,416,44,0,1,1.13,1.26,1.05
11.815002,7,18,414,44,0,1,1.1,1.31,1.09
11.819946,7.45,18,402,42,0,1,1.05,1.16,0.97
11.824951,7.79,18,388,42,0,1,1.02,0.94,0.79
11.829956,7.76,18,387,40,0,1,1.02,0.99,0.82
11.834961,8,18,398,40,0,1,1,1.07,0.89
11.839966,8.4,18,386,38,0,1,0.96,0.89,0.75
11.844971,8.7,18,375,38,0,1,0.93,0.66,0.55
11.849976,8.69,18,377,38,0,1,0.93,0.63,0.53
11.85498,8.86,18,390,38,0,1,0.91,0.63,0.53
11.859985,9.07,18,390,36,0,1,0.89,0.46,0.38
11.86499,9.25,18,393,36,0,1,0.87,0.25,0.21
11.869995,9.15,18,402,34,0,1,0.88,0.23,0.19
11.875,9.18,18,421,34,0,1,0.88,0.29,0.24
11.880005,9.33,18,426,34,0,1,0.87,0.13,0.11
11.884949,9.52,18,429,34,0,1,0.85,-0.05,-0.04
11.889954,9.2,18,436,34,0,1,0.88,0.01,0.01
11.894958,9.15,18,460,34,0,1,0.89,0.15,0.13
11.899963,9.27,18,462,34,0,1,0.87,0.04,0.03
11.904968,9.32,18,459,34,0,1,0.87,-0.11,-0.09
11.909973,9.03,18,468,32,0,1,0.9,0,0
11.914978,8.99,18,484,32,0,1,0.9,0.21,0.17
11.919983,9.03,18,477,34,0,1,0.9,0.21,0.17
11.924988,9.11,18,469,34,0,1,0.89,0.14,0.12
11.929993,8.9,18,464,34,0,1,0.91,0.22,0.19
11.934997,8.77,18,471,34,0,1,0.92,0.48,0.4
11.940002,8.98,18,463,34,0,1,0.9,0.62,0.51
11.944946,9.14,18,436,34,0,1,0.89,0.48,0.4
11.949951,9.06,18,422,32,0,1,0.89,0.58,0.49
11.954956,9.18,18,419,32,0,1,0.88,0.71,0.59
11.959961,9.49,18,401,34,0,1,0.85,0.58,0.48
11.964966,9.65,18,384,34,0,1,0.84,0.4,0.33
11.969971,9.57,18,383,34,0,1,0.84,0.5,0.42
11.974976,9.67,18,387,34,0,1,0.83,0.62,0.51
11.97998,9.88,18,377,34,0,1,0.81,0.5,0.42
11.984985,10.07,18,367,34,0,1,0.79,0.38,0.31
11.98999,9.91,18,364,32,0,1,0.81,0.47,0.39
11.994995,10.02,18,373,32,0,1,0.8,0.56,0.46
12,10.21,18,363,30,0,1,0.78,0.42,0.35
12.005005,10.41,18,357,30,0,1,0.76,0.28,0.23
12.009949,10.22,18,355,30,0,1,0.78,0.37,0.31
12.014954,10.32,18,367,30,0,1,0.77,0.47,0.39
12.019958,10.44,18,358,30,0,1,0.76,0.35,0.29
12.024963,10.65,18,355,30,0,1,0.73,0.24,0.2
12.029968,10.4,18,351,30,0,1,0.76,0.35,0.29
12.034973,10.52,18,364,30,0,1,0.75,0.46,0.38
12.039978,10.68,18,353,30,0,1,0.73,0.31,0.26
12.044983,10.84,18,348,30,0,1,0.72,0.18,0.15
12.049988,10.6,18,347,26,0,1,0.74,0.3,0.25
12.054993,10.73,18,360,26,0,1,0.73,0.37,0.31
12.059997,10.83,18,350,28,0,1,0.72,0.25,0.21
12.065002,10.99,18,348,28,0,1,0.7,0.13,0.11
12.069946,10.74,18,348,26,0,1,0.73,0.2,0.17
12.074951,10.83,18,363,26,0,1,0.72,0.28,0.23
12.079956,10.92,18,356,28,0,1,0.71,0.17,0.14
12.084961,11.11,18,354,28,0,1,0.69,0.05,0.04
12.089966,10.82,18,352,26,0,1,0.72,0.15,0.12
12.094971,10.86,18,368,26,0,1,0.71,0.28,0.23
12.099976,10.99,18,361,26,0,1,0.7,0.17,0.14
12.10498,11.08,18,355,26,0,1,0.69,0.05,0.04
12.109985,10.83,18,357,26,0,1,0.72,0.16,0.14
12.11499,10.88,18,369,26,0,1,0.71,0.25,0.21
12.119995,10.93,18,362,26,0,1,0.71,0.14,0.12
12.125,11.07,18,361,26,0,1,0.69,0.05,0.04
12.130005,10.8,18,359,26,0,1,0.72,0.14,0.12
12.134949,10.7,18,373,26,0,1,0.73,0.32,0.27
12.139954,10.75,18,370,26,0,1,0.73,0.37,0.31
12.144958,10.95,18,359,26,0,1,0.71,0.3,0.25
12.149963,10.65,18,346,24,0,1,0.73,0.43,0.36
12.154968,10.7,18,354,24,0,1,0.73,0.69,0.58
12.159973,10.89,18,334,26,0,1,0.71,0.73,0.61
12.164978,11.15,18,310,26,0,1,0.68,0.63,0.53
12.169983,11.03,18,292,26,0,1,0.7,0.76,0.64
12.174988,11.28,18,290,26,0,1,0.67,0.82,0.68
12.179993,11.49,18,267,24,0,1,0.65,0.7,0.58
12.184997,11.78,18,256,24,0,1,0.62,0.6,0.5
12.190002,11.63,18,245,26,0,1,0.64,0.67,0.56
12.194946,12.01,18,253,26,0,1,0.6,0.7,0.58
12.199951,12.11,18,230,24,0,1,0.59,0.57,0.47
12.204956,12.36,18,231,24,0,1,0.56,0.44,0.37
12.209961,12.3,18,227,22,0,1,0.57,0.43,0.36
12.214966,12.6,18,236,22,0,1,0.54,0.38,0.32
12.219971,12.65,18,227,22,0,1,0.54,0.28,0.24
12.224976,12.76,18,234,22,0,1,0.52,0.22,0.18
12.22998,12.57,18,237,20,0,1,0.54,0.34,0.28
12.234985,12.8,18,247,20,0,1,0.52,0.33,0.27
12.23999,12.81,18,235,20,0,1,0.52,0.23,0.19
12.244995,12.96,18,240,20,0,1,0.5,0.17,0.14
12.25,12.79,18,238,20,0,1,0.52,0.24,0.2
12.255005,12.98,18,249,20,0,1,0.5,0.25,0.21
12.259949,12.94,18,239,18,0,1,0.51,0.17,0.14
12.264954,13.09,18,244,18,0,1,0.49,0.13,0.1
12.269958,12.81,18,241,18,0,1,0.52,0.25,0.21
12.274963,13.04,18,253,18,0,1,0.5,0.29,0.24
12.279968,13.1,18,237,18,0,1,0.49,0.2,0.17
12.284973,13.14,18,235,18,0,1,0.49,0.18,0.15
12.289978,12.91,18,235,18,0,1,0.51,0.38,0.31
12.294983,13.19,18,240,18,0,1,0.48,0.4,0.33
12.299988,13.23,18,219,18,0,1,0.48,0.31,0.26
12.304993,13.34,18,216,18,0,1,0.47,0.3,0.25
12.309997,13.14,18,211,16,0,1,0.49,0.47,0.39
12.315002,13.42,18,214,16,0,1,0.46,0.48,0.4
12.319946,13.5,18,194,18,0,1,0.45,0.38,0.32
12.324951,13.62,18,190,18,0,1,0.44,0.32,0.27
12.329956,13.44,18,187,18,0,1,0.46,0.47,0.39
12.334961,13.7,18,192,18,0,1,0.43,0.47,0.39
12.339966,13.78,18,175,16,0,1,0.42,0.4,0.33
12.344971,13.86,18,172,16,0,1,0.41,0.4,0.33
12.349976,13.72,18,168,16,0,1,0.43,0.55,0.46
12.35498,14,18,169,16,0,1,0.4,0.55,0.46
12.359985,14.08,18,150,14,0,1,0.39,0.48,0.4
12.36499,14.23,18,146,14,0,1,0.38,0.44,0.36
12.369995,14.1,18,140,14,0,1,0.39,0.55,0.46
12.375,14.39,18,143,14,0,1,0.36,0.54,0.45
12.380005,14.5,18,125,14,0,1,0.35,0.44,0.37
12.384949,14.67,18,123,14,0,1,0.33,0.36,0.3
12.389954,14.62,18,119,14,0,1,0.34,0.41,0.34
12.394958,14.78,18,124,14,0,1,0.32,0.4,0.34
12.399963,14.88,18,116,12,0,1,0.31,0.37,0.31
12.404968,14.95,18,113,12,0,1,0.3,0.36,0.3
12.409973,14.89,18,112,12,0,1,0.31,0.45,0.37
12.414978,15.06,18,112,12,0,1,0.29,0.48,0.4
12.419983,15.21,18,100,10,0,1,0.28,0.44,0.37
12.424988,15.28,18,91,10,0,1,0.27,0.4,0.34
12.429993,15.25,18,89,10,0,1,0.27,0.47,0.39
12.434997,15.38,18,88,10,0,1,0.26,0.49,0.41
12.440002,15.53,18,78,10,0,1,0.25,0.46,0.38
12.444946,15.62,18,70,10,0,1,0.24,0.42,0.35
12.449951,15.61,18,67,10,0,1,0.24,0.48,0.4
12.454956,15.73,18,66,10,0,1,0.23,0.48,0.4
12.459961,15.88,18,58,10,0,1,0.21,0.48,0.4
12.464966,15.97,18,50,10,0,1,0.2,0.46,0.38
12.469971,15.94,18,45,8,0,1,0.21,0.51,0.42
12.474976,16.110001,18,45,8,0,1,0.19,0.56,0.47
12.47998,16.25,18,32,8,0,1,0.18,0.53,0.44
12.484985,16.32,18,23,8,0,1,0.17,0.52,0.44
12.48999,16.42,18,19,6,0,1,0.16,0.54,0.45
12.494995,16.549999,18,12,6,0,1,0.14,0.54,0.45
12.5,16.700001,18,4,6,0,1,0.13,0.49,0.41
12.505005,16.82,18,-2,6,0,1,0.12,0.46,0.38
12.509949,16.92,18,-6,4,0,1,0.11,0.46,0.38
12.514954,17,18,-9,4,0,1,0.1,0.49,0.41
12.519958,17.1,18,-14,4,0,1,0.09,0.5,0.42
12.524963,17.209999,18,-20,4,0,1,0.08,0.5,0.41
12.529968,17.34,18,-27,2,0,1,0.07,0.46,0.39
12.534973,17.440001,18,-32,2,0,1,0.06,0.43,0.36
12.539978,17.49,18,-35,2,0,1,0.05,0.46,0.38
12.544983,17.58,18,-37,2,0,1,0.04,0.52,0.43
12.549988,17.75,18,-45,2,0,1,0.03,0.49,0.41
12.554993,17.860001,18,-55,2,0,1,0.01,0.42,0.35
12.559997,17.9,18,-58,0,0,1,0.01,0.44,0.37
12.565002,17.99,18,-59,0,0,1,0,0.52,0.44
12.569946,18.15,18,-67,0,0,1,-0.01,0.54,0.45
12.574951,18.24,18,-79,0,0,1,-0.02,0.52,0.44
12.579956,18.299999,18,-85,-2,0,1,-0.03,0.55,0.46
12.584961,18.379999,18,-90,-2,0,1,-0.04,0.68,0.57
12.589966,18.68,17.940001,-102,-2,0,1,-0.07,0.66,0.55
12.594971,18.799999,17.940001,-123,-2,0,1,-0.09,0.54,0.45
12.599976,18.889999,17.469999,-129,-2,0,1,-0.1,0.58,0.48
12.60498,18.93,17.469999,-134,-2,0,1,-0.15,0.79,0.66
12.609985,19.280001,17.450001,-172,-4,0,1,-0.18,0.75,0.63
12.61499,19.440001,17.450001,-195,-4,0,1,-0.2,0.51,0.43
12.619995,19.59,16.51,-197,-4,0,1,-0.21,0.45,0.38
12.625,19.51,16.51,-197,-4,0,1,-0.3,0.7,0.59
12.630005,19.790001,16.48,-251,-6,0,1,-0.33,0.75,0.63
12.634949,19.950001,16.48,-272,-6,0,1,-0.35,0.55,0.46
12.639954,20.209999,15.99,-278,-6,0,1,-0.37,0.37,0.31
12.644958,20,15.99,-281,-6,0,1,-0.4,0.53,0.44
12.649963,20.26,15.49,-295,-8,0,1,-0.43,0.64,0.53
12.654968,20.42,15.49,-314,-8,0,1,-0.49,0.36,0.3
12.659973,20.559999,14.51,-342,-8,0,1,-0.51,0.03,0.03
12.664978,20.32,14.51,-329,-8,0,1,-0.58,0.12,0.1
12.669983,20.48,13.99,-359,-12,0,1,-0.6,0.28,0.23
12.674988,20.639999,13.99,-368,-12,0,1,-0.66,0.09,0.08
12.679993,20.73,13,-398,-12,0,1,-0.67,-0.19,-0.16
12.684997,20.559999,13,-386,-12,0,1,-0.76,-0.18,-0.15
12.690002,20.629999,12.46,-421,-12,0,1,-0.76,-0.04,-0.03
12.694946,20.76,12.46,-422,-12,0,1,-0.83,-0.26,-0.21
12.699951,20.75,12.37,-450,-16,0,1,-0.83,-0.56,-0.47
12.704956,20.469999,12.37,-430,-16,0,1,-0.81,-0.5,-0.42
12.709961,20.459999,10.9,-407,-18,0,1,-0.81,-0.35,-0.29
12.714966,20.35,10.9,-405,-18,0,1,-0.95,-0.55,-0.46
12.719971,20.209999,9.86,-474,-20,0,1,-0.93,-0.8,-0.67
12.724976,20.040001,9.86,-449,-20,0,1,-1.02,-0.83,-0.69
12.72998,19.870001,8.81,-486,-20,0,1,-1,-0.74,-0.62
12.734985,19.74,8.81,-470,-20,0,1,-1.09,-0.87,-0.72
12.73999,19.58,8.21,-514,-22,0,1,-1.08,-1.15,-0.96
12.744995,19.209999,8.21,-488,-22,0,1,-1.1,-1.18,-0.98
12.75,18.969999,6.68,-487,-24,0,1,-1.08,-1.06,-0.88
12.755005,18.73,6.68,-468,-24,0,1,-1.21,-1.14,-0.95
12.759949,18.530001,6.52,-536,-26,0,1,-1.19,-1.39,-1.15
12.764954,18.16,6.52,-509,-26,0,1,-1.16,-1.45,-1.21
12.769958,17.76,4.96,-484,-26,0,1,-1.12,-1.34,-1.12
12.774963,17.530001,4.96,-457,-26,0,1,-1.26,-1.41,-1.18
12.779968,17.27,4.78,-527,-32,0,1,-1.23,-1.69,-1.41
12.784973,16.85,4.78,-495,-32,0,1,-1.21,-1.73,-1.44
12.789978,16.549999,2.74,-468,-30,0,1,-1.18,-1.66,-1.38
12.794983,16.25,2.74,-446,-30,0,1,-1.35,-1.81,-1.51
12.799988,15.81,2.99,-535,-32,0,1,-1.31,-1.97,-1.64
12.804993,15.38,2.99,-494,-32,0,1,-1.24,-1.97,-1.64
12.809997,14.94,1.86,-446,-32,0,1,-1.19,-1.89,-1.57
12.815002,14.56,1.86,-418,-32,0,1,-1.27,-1.9,-1.58
12.819946,14.12,2.11,-459,-34,0,1,-1.23,-2.02,-1.68
12.824951,13.51,2.11,-426,-34,0,1,-1.14,-2.03,-1.69
12.829956,13.1,0.5,-372,-32,0,1,-1.1,-1.99,-1.65
12.834961,12.71,0.5,-348,-32,0,1,-1.22,-2.17,-1.81
12.839966,12.04,0.74,-407,-34,0,1,-1.15,-2.23,-1.86
12.844971,11.29,0.74,-360,-34,0,1,-1.06,-1.97,-1.64
