time,spd_kp_0.27_ki_0.0043_pwma,spd_kp_0.291_ki_0.00290_pwma,spd_kp_0.27_ki_0.0043_pwmb,spd_kp_0.291_ki_0.00290_pwmb,spd_kp_0.27_ki_0.0043_pitch,spd_kp_0.291_ki_0.00290_pitch,spd_kp_0.27_ki_0.0043_motor_a_speed,spd_kp_0.291_ki_0.00290_motor_a_speed,spd_kp_0.27_ki_0.0043_motor_b_speed,spd_kp_0.291_ki_0.00290_motor_b_speed,spd_kp_0.27_ki_0.0043_target_angle,spd_kp_0.291_ki_0.00290_target_angle,spd_kp_0.27_ki_0.0043_angle_error,spd_kp_0.291_ki_0.00290_angle_error
1.54,800,800,800,800,-2.97844155844155,-45.8022067776223,50,50,62,60,12.9171168831169,13.98,15.8955584415584,59.7822067776223
1.545,800,800,800,800,-2.93043956043955,-45.3331428883117,50,50.0311688311689,62,60.0311688311689,12.92,13.9722077922078,15.8504395604396,59.3053506805194
1.55,800,800,800,800,-3.04882517482519,-44.8934385488512,51.9804195804198,52,62,62,13.0388251748252,13.48,16.0876503496504,58.3734385488512
1.555,800,800,800,800,-3.07023776223777,-44.4471478667333,52,52,62,61.9456543456551,13.0405314685315,13.488831168831,16.1107692307693,57.9359790355644
1.56,800,800,800,800,-3.24001199040767,-44.2421422625899,52,52,62,58,13.42,14.13,16.6600119904077,58.3721422625899
1.565,800,800,800,800,-3.26998800959233,-44.4083496503497,52,52,62,58.047152847152,13.42,14.124105894106,16.6899880095923,58.5324555444557
1.57,800,800,800,800,-3.48969230769237,-44.2664395496505,50.0027972027966,52,62,62,13.5298461538462,13.63,17.0195384615386,57.8964395496505
1.575,800,800,800,800,-3.4101918081918,-43.9397053034965,50,52,62,61.9804195804205,13.53,13.6363636363633,16.9401918081918,57.5760689398599
1.58,800,800,800,800,-3.57942257742259,-43.9124615296704,50,52,62,60,13.3805094905095,14.28,16.9599320679321,58.1924615296704
1.585,800,800,800,800,-3.71938461538465,-44.191635387013,50,52,62,60,13.38,14.2783636363636,17.0993846153847,58.4699990233766
1.59,800,800,800,800,-3.95870529470534,-44.4021078737263,51.9892107892111,52,63.9892107892111,60,13.4894065934066,14.07,17.448111888112,58.4721078737263
1.595,800,800,800,800,-3.98980819180819,-44.712664328871,52,52,64,59.988411588412,13.49,14.0704055944056,17.4798081918082,58.7830699232766
1.6,800,800,800,800,-4.27785614385622,-45.1724915112885,52,52,62.0147852147847,58,14.135194805195,14.14,18.4130509490512,59.3124915112885
1.605,800,800,800,800,-4.50806993006997,-45.6914418495202,52,52,62,58.0075939248592,14.14,14.1392026378898,18.64806993007,59.83064448741
1.61,800,800,800,800,-4.67843725019988,-46.0709590379619,52,52,62,60,13.9913788968825,13.93,18.6698161470823,60.0009590379619
1.615,800,800,800,800,-4.73938861138862,-46.3904785244754,52,51.9960039960049,62,60,13.99,13.9307192807191,18.7293886113886,60.3211978051945
1.62,800,800,800,800,-4.97007992007993,-46.6302008011988,52,50,62,60,14.11,14.29,19.0800799200799,60.9202008011988
1.625,800,800,800,800,-5.05,-46.830002,52,50,62,60,14.11,14.29,19.16,61.120002
1.63,800,800,800,800,-5.3796703296704,-46.9199080939061,50.0019980019976,51.9980019980017,62,60,14.2298801198801,14.0802097902098,19.6095504495505,61.0001178841159
1.635,800,800,800,800,-5.50974025974027,-47.0796823116883,50,52,62,60,14.23,14.08,19.7397402597403,61.1596823116883
1.64,800,800,800,800,-5.81907092907092,-47.3292527492507,50,50.0059940059948,62,58.0059940059948,14.0704795204795,14.4389210789209,19.8895504495504,61.7681738281716
1.645,800,800,800,800,-5.96940059940064,-47.5291998111889,50,50,62,58,14.07,14.44,20.0394005994006,61.9691998111889
1.65,800,800,800,800,-6.31832134292564,-47.7137193384615,50,52,62,60,14.1794724220623,13.93,20.497793764988,61.6437193384615
1.655,800,800,800,800,-6.45918881118884,-47.9033466553446,50,52,62,60,14.18,13.9420779220777,20.6391888111888,61.8454245774223
1.66,800,800,800,800,-6.71823376623378,-48.0812327692307,50,52,62,60,14.2991848151848,14.58,21.0174185814186,62.6612327692307
1.665,800,800,800,800,-6.9878961038961,-48.1490069618381,50,51.9668331668328,62,60.0331668331672,14.3,14.5813266733267,21.2878961038961,62.7303336351648
1.67,800,800,800,800,-7.2774505494506,-48.0875064935065,50,50,63.982417582418,62,14.409032967033,14.66,21.6864835164836,62.7475064935065
1.675,800,800,800,800,-7.35921678321679,-47.9292707438562,50,50,64,61.9708291708293,14.41,14.661020979021,21.7692167832168,62.5902917228771
1.68,800,800,800,800,-7.75029370629372,-47.8802727418581,50,50,62,60,14.79,14.73,22.5402937062937,62.6102727418581
1.685,800,800,800,800,-7.96008393285371,-47.9002537482014,50.0007993605115,50.0251798561145,62,59.9748201438855,14.7899400479616,14.727356115108,22.7500239808153,62.6276098633094
1.69,800,800,800,800,-8.16991606714629,-47.9195265068931,51.9992006394885,52,62,58,14.6400599520384,14.52,22.8099760191847,62.4395265068931
1.695,800,800,800,800,-8.20994405594407,-47.8798930863137,52,51.9784215784222,62,58,14.64,14.5207552447552,22.8499440559441,62.4006483310689
1.7,800,800,800,800,-8.52923276723282,-47.8715654335664,52,50,62,58,14.9991368631369,14.59,23.5283696303697,62.4615654335664
1.705,800,800,800,800,-8.819014985015,-48.029999,52,50.0175824175827,62,58.0175824175827,15,14.5880659340659,23.819014985015,62.6180649340659
1.71,800,800,800,800,-9.09876923076931,-48.0310899012987,50.0087912087907,52,62,60,15,14.37,24.0987692307693,62.4010899012987
1.715,800,800,800,800,-9.33870529470534,-48.1712207772228,50,52,62,59.9864135864137,15,14.3742797202797,24.3387052947053,62.5455004975024
1.72,800,800,800,800,-9.72750649350651,-48.3515045108891,50,52,62,58,14.9801278721279,15,24.7076343656344,63.3515045108891
1.725,800,800,800,800,-9.92852147852153,-48.6107202663336,50,52,62,58,14.98,14.999088911089,24.9085214785215,63.6098091774226
1.73,800,800,800,800,-10.3563916083917,-48.7600359772182,51.9832167832171,52,62,58,14.9998321678322,14.81,25.3562237762238,63.5700359772182
1.735,800,800,800,800,-10.7265987210233,-48.7703896163836,52,51.9940059940068,62,58,15,14.8102097902098,25.7265987210233,63.5805994065933
1.74,800,800,800,800,-11.116025974026,-48.9004415544454,50.0203796203794,50,62,58,15,14.88,26.116025974026,63.7804415544455
1.745,800,800,800,800,-11.4105794205795,-49.119959042957,50,50.0019980019982,62,58.0019980019982,15,14.8797802197802,26.4105794205795,63.9997392627372
1.75,800,800,800,800,-11.99,-49.080002,50,52,62,60,15,14.66,26.99,63.740002
1.755,800,800,800,800,-12.2797102897104,-48.9900919100899,50,52,62,60,15,14.66,27.2797102897104,63.6500919100899
1.76,800,800,800,800,-12.6792007992008,-49.0997782277722,50,52,62,58.0039960039965,15,14.9993206793206,27.6792007992008,64.0990989070928
1.765,800,800,800,800,-12.9192807192807,-49.2794595364635,50,52,62,58,15,15,27.9192807192807,64.2794595364635
1.77,800,800,800,800,-13.4080419580421,-49.2102787202797,50,52,62,59.9920079920085,15,15,28.4080419580421,64.2102787202797
1.775,800,800,800,800,-13.6687529976019,-49.1929360825175,50,51.9608391608395,62,59.9608391608395,15,15,28.6687529976019,64.1929360825174
1.78,800,800,800,800,-14.0279140859142,-49.343530450949,50,50,62,58,15,15,29.0279140859142,64.343530450949
1.785,800,800,800,800,-14.3875544455545,-49.5278891274726,50,50.035164835164,62,58.035164835164,15,14.9992967032967,29.3875544455545,64.5271858307693
1.79,800,800,800,800,-14.9853246753247,-49.4096683150849,50,52,62,60,15,14.96,29.9853246753247,64.3696683150849
1.795,800,800,800,800,-15.2477142857143,-49.3932717116883,50,52,62,59.9688311688311,15,14.9606233766234,30.2477142857143,64.3538950883117
1.8,800,800,800,800,-15.7946153846154,-49.6027692725275,50,52,60.0195804195802,58,15,15,30.7946153846154,64.6027692725275
1.805,800,800,800,800,-16.2407272727273,-49.790952048951,50.0027972027973,52,60.0027972027973,58.0271728271724,15,15,31.2407272727273,64.790952048951
1.81,800,800,800,800,-16.7601998401279,-49.860001,52,52,62,60,15,15,31.7601998401279,64.860001
1.815,800,800,800,800,-17.2598001598721,-49.8617691964036,52,52,62,59.976423576424,15,15,32.2598001598721,64.8617691964036
1.82,800,800,800,800,-17.9490359636366,-50.0114006081918,50.0027972027966,52,62,58,15,15,32.9490359636366,65.0114006081918
1.825,800,800,800,800,-18.5585364673328,-50.1390199986014,50,52,62,58.0195804195795,15,15,33.5585364673328,65.1390199986014
1.83,800,800,800,800,-19.2277242723277,-50.039825167033,50,52,62,60,15,15,34.2277242723277,65.039825167033
1.835,800,800,800,800,-19.8870979054947,-50.0203896103896,50,52,62,60,15,15,34.8870979054947,65.0203896103896
1.84,800,800,800,800,-20.6260069920081,-50.0704075992008,51.9892107892111,52,62,60,15,15,35.6260069920081,65.0704075992008
1.845,800,800,800,800,-21.2062907082917,-50.1287841994006,52,52,62,60,15,15,36.2062907082917,65.1287841994006
1.85,800,800,800,800,-21.9544545444557,-49.9201418705295,50.0147852147847,52,62,60,15,15,36.9544545444557,64.9201418705295
1.855,800,800,800,800,-22.5946293622379,-49.9503047494004,50,52,62,59.9924060751408,15,15,37.5946293622379,64.9503047494004
1.86,800,800,800,800,-23.382736818945,-50.0302687302697,51.9816147082339,52,62,58,15,15,38.382736818945,65.0302687302697
1.865,800,800,800,800,-24.1125624181819,-50.1198191798202,52,52,62,58.003996003995,15,15,39.1125624181819,65.1198191798202
1.87,800,800,800,800,-24.8907382607393,-50.0298691328671,50,52,62,60,15,15,39.8907382607393,65.0298691328671
1.875,800,800,800,800,-25.629999,-49.900002,50,52,62,60,15,15,40.629999,64.900002
1.88,800,800,800,800,-26.6489810179822,-49.9999001018981,50,52,62,58.0019980019983,15,15,41.6489810179822,64.9999001018981
1.885,800,800,800,800,-27.4883216783218,-50.1796403596403,50,52,62,58,15,15,42.4883216783218,65.1796403596403
1.89,800,800,800,800,-28.5268841138861,-50.2198811168831,50,52,62,59.9940059940052,15,15,43.5268841138861,65.2198811168831
1.895,800,800,800,800,-29.227202801199,-50.2996793276723,50,52,62,60,15,15,44.227202801199,65.2996793276724
1.9,800,800,800,800,-30.304819148681,-50.4029390041958,50,52,62,56,15,15,45.304819148681,65.4029390041958
1.905,800,800,800,800,-31.4732207734268,-50.5512996993007,50,52,62,56.0743256743245,15,15,46.4732207734268,65.5512996993007
1.91,800,800,800,800,-32.6321188869132,-50.6233396945054,50,52,62,60,15,15,47.6321188869132,65.6233396945054
1.915,800,800,800,800,-33.235326651948,-50.812156810989,50,52,62,60,15,15,48.235326651948,65.812156810989
1.92,800,800,800,800,-34.4690989186816,-50.9426483818182,51.982417582418,52,62,60,15,15,49.4690989186816,65.9426483818182
1.925,800,800,800,800,-35.598938053147,-51.1104385332667,52,52,62,60,15,15,50.598938053147,66.1104385332667
1.93,800,800,800,800,-36.8315824153847,-51.1412217908092,50,52,62,60,15,15,51.8315824153847,66.1412217908092
1.935,800,800,800,800,-37.9603427254196,-51.2307554082734,50,52,61.9992006394885,60,15,15,52.9603427254196,66.2307554082734
1.94,800,800,800,800,-38.8196562745804,-51.2908261748252,50,52,60.0007993605115,60,15,15,53.8196562745804,66.2908261748252
1.945,800,800,800,800,-40.0482787216787,-51.358814176024,50,52,60,60,15,15,55.0482787216787,66.358814176024
1.95,800,800,800,800,-41.4566183806196,-51.2502936965035,50,52,61.9952047952051,60,15,15,56.4566183806196,66.2502936965035
1.955,800,800,800,800,-42.5263646343657,-51.2807902087912,50,52,62,59.9824175824173,15,15,57.5263646343657,66.2807902087912
1.96,800,800,800,800,-43.6152077912091,-51.3705444545455,51.9912087912093,52,60.0087912087907,58,15,15,58.6152077912091,66.3705444545455
1.965,800,800,800,800,-45.0223926063939,-51.4388441616384,52,52,60,58.0135864135863,15,15,60.0223926063939,66.4388441616384
1.97,800,800,800,800,-46.3415584459541,-51.2698261854146,52,52,61.9872127872129,60,15,15,61.3415584459541,66.2698261854146
1.975,800,800,800,800,-47.9778780943062,-51.240002,52,52,62,59.9904095904102,15,15,62.9778780943062,66.240002
1.98,800,800,800,800,-49.3881698321681,-51.2404196506794,50.0167832167829,52,62,58,15,15,64.3881698321681,66.2404196506794
1.985,800,800,800,800,-50.1629196994406,-51.349968035964,50,52,62,58,15,15,65.1629196994406,66.349968035964
1.99,800,800,800,800,-50.4867412199801,-51.340039962038,51.9796203796206,52,62,58,15,15,65.4867412199801,66.340039962038
1.995,800,800,800,800,-49.93994904995,-51.3601308711289,52,51.9980019980018,62,58,15,15,64.93994904995,66.3601308711289
2,800,800,800,800,-49.889999,-51.490002,52,50,62,58,15,15,64.889999,66.490002
2.005,800,800,800,800,-49.040850148851,-51.6798101918082,52,50,62,58,15,15,64.040850148851,66.6798101918082
2.01,800,800,800,800,-47.9322177842157,-51.689979021978,52,50,63.9960039960041,59.9960039960034,15,15,62.9322177842157,66.689979021978
2.015,800,800,800,800,-47.0127552487512,-51.7697602367632,52,50,64,60,15,15,62.0127552487512,66.7697602367632
2.02,800,800,800,800,-46.5916783136862,-51.8297622317682,52,50,62.0079920079915,58.0079920079915,15,15,61.5916783136862,66.8297622317682
2.025,800,800,800,800,-45.9530705395684,-51.9768671328672,52,50.0391608391604,62,58.0391608391605,15,15,60.9530705395684,66.9768671328672
2.03,800,800,800,800,-44.9259660493504,-51.816655326074,52,52,62,60,15,15,59.9259660493504,66.816655326074
2.035,800,800,800,800,-45.4861298449551,-51.6419330835164,52,51.9648351648359,62,59.9648351648359,15,15,60.4861298449551,66.6419330835164
2.04,800,800,800,800,-46.4822097922078,-51.7523216617383,52,50,62,58,15,15,61.4822097922078,66.7523216617383
2.045,800,800,800,800,-47.352352657143,-51.8884405896104,52,50.0311688311689,62,58.0311688311689,15,15,62.352352657143,66.8884405896104
2.05,800,800,800,800,-47.7758871314686,-51.7876673336663,52,52,63.9804195804197,60,15,15,62.7758871314686,66.7876673336664
2.055,800,800,800,800,-47.3195944041958,-51.6310878859141,52,52,64,59.9728271728276,15,15,62.3195944041958,66.6310878859141
2.06,800,800,800,800,-47.029863108713,-51.7123911241007,52,52,64,58,15,15,62.029863108713,66.7123911241007
2.065,800,800,800,800,-46.690134891287,-51.8995304597403,52,52.023576423576,64,58.023576423576,15,15,61.690134891287,66.8995304597403
2.07,800,800,800,800,-46.4103916069929,-51.8593536257742,53.9972027972033,54,64,60,15,15,61.4103916069929,66.8593536257742
2.075,800,800,800,800,-45.9610779234764,-51.8007822363636,54,53.9804195804204,64,59.9804195804204,15,15,60.9610779234764,66.8007822363636
2.08,800,800,800,800,-45.7606773240759,-51.8812317604396,54,52,62.0067932067931,58,15,15,60.7606773240759,66.8812317604396
2.085,800,800,800,800,-45.8197362549451,-52.0203896103896,54,52,62,58.0155844155845,15,15,60.8197362549451,67.0203896103896
2.09,800,800,800,800,-46.0686513486514,-52.0697962105894,52.0107892107889,52,62,60,15,15,61.0686513486514,67.0697962105894
2.095,800,800,800,800,-46.0799380511489,-52.0408121830169,52,51.9884115884121,62,59.9884115884121,15,15,61.0799380511489,67.040812183017
2.1,800,800,800,800,-45.8516983292707,-52.1809110841158,52,50,62,58,15,15,60.8516983292707,67.1809110841158
2.105,800,800,800,800,-45.3442797034964,-52.3697711898481,52,50,62,58.0075939248592,15,15,60.3442797034964,67.3697711898482
2.11,800,800,800,800,-44.7257004312549,-52.310001,52,50,60.0183852917661,60,15,15,59.7257004312549,67.310001
2.115,800,800,800,800,-44.2547892209789,-52.3101408601398,52,50.0039960039951,60,59.9960039960049,15,15,59.2547892209789,67.3101408601398
2.12,800,800,800,800,-44.039961038961,-52.3801108911089,54,52,62,58,15,15,59.039961038961,67.3801108911089
2.125,800,800,800,800,-44,-52.490002,54,52,62,58,15,15,59,67.490002
2.13,800,800,800,800,-43.9400589410589,-52.4000919100899,54,53.9980019980017,62,58,15,15,58.9400589410589,67.4000919100899
2.135,800,800,800,800,-43.9100599380619,-52.3401198841159,54,54,62,58,15,15,58.9100599380619,67.3401198841159
2.14,800,800,800,800,-43.7903606373626,-52.3699090929071,52.005994005994,52.0059940059947,60.005994005994,58,15,15,58.7903606373626,67.3699090929071
2.145,800,800,800,800,-43.6804395644355,-52.5094385634366,52,52,60,58,15,15,58.6804395644355,67.5094385634366
2.15,800,800,800,800,-43.7894734172662,-52.5888251552448,52,52,61.9904076738608,60,15,15,58.7894734172662,67.5888251552448
2.155,800,800,800,800,-43.8098851158841,-52.5301848513486,52,52,62,60,15,15,58.8098851158841,67.5301848513487
2.16,800,800,800,800,-43.9689140869131,-52.5424625208791,52,52,62,60,15,15,58.9689140869131,67.5424625208791
2.165,800,800,800,800,-44.2875074935065,-52.6791708457542,52,52,62,60,15,15,59.2875074935065,67.6791708457542
2.17,800,800,800,800,-44.8450749494507,-52.6268841012987,53.982417582418,52,60.017582417582,60,15,15,59.8450749494507,67.6268841012987
2.175,800,800,800,800,-45.3352027776224,-52.4304375478521,54,51.9708291708294,60,60,15,15,60.3352027776224,67.4304375478522
2.18,800,800,800,800,-45.9007152839161,-52.4616294103896,52,50,62,60,15,15,60.9007152839161,67.4616294103896
2.185,800,800,800,800,-46.4101119100719,-52.5779875611511,52,50.0251798561145,61.9992006394885,60,15,15,61.4101119100719,67.5779875611511
2.19,800,800,800,800,-46.6898870899281,-52.4184655678322,52,52,60.0007993605115,60,15,15,61.6898870899281,67.4184655678322
2.195,800,800,800,800,-46.6600419566433,-52.2914035650349,52,52,60,59.9784215784223,15,15,61.6600419566433,67.2914035650349
2.2,800,800,800,800,-46.9193746281719,-52.4229350923076,52,52,61.9952047952052,58,15,15,61.9193746281719,67.4229350923076
2.205,800,800,800,800,-47.1093556351648,-52.7208801120879,52,52,62,58.0175824175827,15,15,62.1093556351648,67.7208801120879
2.21,800,800,800,800,-47.1697342769231,-52.8210129948052,52,52,62,60,15,15,62.1697342769231,67.8210129948052
2.215,800,800,800,800,-47.2694605286713,-52.9513596481518,52,52,62,59.9864135864138,15,15,62.2694605286713,67.9513596481518
2.22,800,800,800,800,-47.5780199692308,-53.1510449570429,50.0127872127872,52,62,58,15,15,62.5780199692308,68.1510449570429
2.225,800,800,800,800,-47.7586673602398,-53.330002,50,52,62,58.0095904095898,15,15,62.7586673602398,68.330002
2.23,800,800,800,800,-47.8690759146853,-53.3298501177059,51.9832167832171,52,62,60,15,15,62.8690759146853,68.3298501177058
2.235,800,800,800,800,-47.691653676259,-53.2903006943056,52,51.9940059940068,62,59.9940059940067,15,15,62.691653676259,68.2903006943057
2.24,800,800,800,800,-47.5316293696303,-53.3900789220779,50.0203796203793,50,62,58,15,15,62.5316293696303,68.3900789220779
2.245,800,800,800,800,-47.6000679300699,-53.4298801208791,50.0019980019983,50.0019980019983,62,58.0019980019983,15,15,62.6000679300699,68.4298801208791
2.25,800,800,800,800,-47.669998,-53.310001,52,52,62,60,15,15,62.669998,68.310001
2.255,800,800,800,800,-47.689979018981,-53.270039961039,52,52,62,60,15,15,62.689979018981,68.270039961039
2.26,800,800,800,800,-47.8397002977023,-53.2400619360639,50.0039960039959,52,60.0039960039959,60,15,15,62.8397002977023,68.240061936064
2.265,800,800,800,800,-47.8798811168831,-53.3496683416583,50,52,60,60,15,15,62.8798811168831,68.3496683416583
2.27,800,800,800,800,-47.9995204835165,-53.2105584365634,51.9920079920085,52,60,60,15,15,62.9995204835165,68.2105584365634
2.275,800,800,800,800,-47.9104316546763,-53.2625434741258,52,51.9608391608395,60,59.9608391608395,15,15,62.9104316546763,68.2625434741258
2.28,800,800,800,800,-47.9398251796204,-53.3911139222777,52,50,61.9884115884121,58,15,15,62.9398251796204,68.3911139222777
2.285,800,800,800,800,-48.2379640175824,-53.4471878131869,52,50,62,58.0351648351641,15,15,63.2379640175824,68.4471878131869
2.29,800,800,800,800,-48.5078941350649,-53.2885084925075,52,50,62,60,15,15,63.5078941350649,68.2885084925075
2.295,800,800,800,800,-48.6685914065934,-53.1981308857143,52,50,62,59.9688311688311,15,15,63.6685914065934,68.1981308857143
2.3,800,800,800,800,-48.8779450265734,-53.0808770811189,50.0195804195803,50,62,58,15,15,63.8779450265734,68.0808770811189
2.305,800,800,800,800,-49.0802397594406,-53.1380969156844,50.0027972027972,50.0271728271724,62,58.0271728271724,15,15,64.0802397594406,68.1380969156844
2.31,800,800,800,800,-49.2499920063949,-53.0010072194244,52,52,62,60,15,15,64.2499920063949,68.0010072194244
2.315,800,800,800,800,-49.2300079936051,-53.082123830969,52,51.976423576424,62,59.976423576424,15,15,64.2300079936051,68.082123830969
2.32,800,800,800,800,-49.3498301706294,-53.2617242737262,50.0027972027967,50,62,58,15,15,64.3498301706294,68.2617242737262
2.325,800,800,800,800,-49.4597352613387,-53.4204875398601,50,50.0195804195796,62,58,15,15,64.4597352613387,68.4204875398601
2.33,800,800,800,800,-49.5596613328671,-53.4694735186813,51.9932067932069,52,62,58,15,15,64.5596613328671,68.4694735186813
2.335,800,800,800,800,-49.4803516527472,-53.4107012987013,52,51.9844155844155,62,58,15,15,64.4803516527472,68.4107012987013
2.34,800,800,800,800,-49.5297292751249,-53.5006793070929,52,50,60.0107892107889,58,15,15,64.5297292751249,68.5006793070929
2.345,800,800,800,800,-49.6691029014985,-53.6002877334665,52,50.0115884115879,60,58.0115884115879,15,15,64.6691029014985,68.6002877334665
2.35,800,800,800,800,-49.8784485302698,-53.6493786137863,52,52,61.9852147852154,60,15,15,64.8784485302698,68.6493786137863
2.355,800,800,800,800,-49.7907562447552,-53.5204176696642,52,52,62,59.9924060751408,15,15,64.7907562447552,68.5204176696642
2.36,800,800,800,800,-49.8098171470823,-53.630001,50.0183852917661,52,62,58,15,15,64.8098171470823,68.630001
2.365,800,800,800,800,-49.938674345055,-53.6295414615386,50,52,62,58.0039960039951,15,15,64.938674345055,68.6295414615386
2.37,800,800,800,800,-50.0898201798202,-53.3999020969031,50,52,62,60,15,15,65.0898201798202,68.3999020969031
2.375,800,800,800,800,-49.91,-53.299999,50,52,62,60,15,15,64.91,68.299999
2.38,800,800,800,800,-49.9799300699301,-53.339960038961,51.9980019980024,52,60.0019980019976,58.0019980019983,15,15,64.9799300699301,68.339960038961
2.385,800,800,800,800,-50.0798021958042,-53.3998821158841,52,52,60,58,15,15,65.0798021958042,68.3998821158841
2.39,800,800,800,800,-50.2793996083916,-53.2803586493507,50.005994005994,52,60,59.9940059940053,15,15,65.2793996083916,68.2803586493507
2.395,800,800,800,800,-50.2102787202797,-53.2501198761239,50,52,60,60,15,15,65.2102787202797,68.2501198761239
2.4,800,800,800,800,-50.2697122254197,-53.4321538657342,50,50,61.9904076738608,58,15,15,65.2697122254197,68.4321538657343
2.405,800,800,800,800,-50.4191288807193,-53.5413016993007,50,50.0371628371623,62,58.0371628371623,15,15,65.4191288807193,68.5413016993007
2.41,800,800,800,800,-50.4895264483517,-53.6122867318681,50,52,62,60,15,15,65.4895264483517,68.6122867318681
2.415,800,800,800,800,-50.3808581506494,-53.7431528159841,50,52,62,59.9668331668328,15,15,65.3808581506493,68.7431528159841
2.42,800,800,800,800,-50.399826167033,-53.9303117038961,50,52,60.017582417582,58,15,15,65.399826167033,68.9303117038961
2.425,800,800,800,800,-50.5089211160839,-53.9479590419581,50,52,60,58.0291708291706,15,15,65.5089211160839,68.9479590419581
2.43,800,800,800,800,-50.6998751258741,-53.8094575298701,50,52,62,60,15,15,65.6998751258741,68.8094575298701
2.435,800,800,800,800,-50.6100809360511,-53.7712589802158,50,51.9748201438855,61.9992006394885,59.9748201438855,15,15,65.6100809360511,68.7712589802158
2.44,800,800,800,800,-50.8099210639488,-53.8703526817183,50,50,60.0007993605115,58,15,15,65.8099210639488,68.8703526817183
2.445,800,800,800,800,-50.9597892125875,-53.8991388415585,50,50.0215784215777,60,58.0215784215777,15,15,65.9597892125875,68.8991388415585
2.45,800,800,800,800,-51.1694945058941,-53.8196083818182,51.9952047952052,52,60,60,15,15,66.1694945058941,68.8196083818182
2.455,800,800,800,800,-51.1799660271728,-53.7808781384615,52,51.9824175824172,60,59.9824175824173,15,15,66.1799660271728,68.7808781384616
2.46,800,800,800,800,-51.1700419648352,-53.8805464545455,50.0087912087907,50,61.9912087912093,58,15,15,66.1700419648352,68.8805464545454
2.465,800,800,800,800,-51.1401608327672,-53.9494575298701,50,50.0135864135862,62,58.0135864135862,15,15,66.1401608327672,68.9494575298701
2.47,800,800,800,800,-51.2691688247752,-53.8686663326674,50,52,60.0127872127872,60,15,15,66.2691688247752,68.8686663326674
2.475,800,800,800,800,-51.3494066061938,-53.639999,50,52,60,59.9904095904102,15,15,66.3494066061938,68.639999
2.48,800,800,800,800,-51.3698311594406,-53.640644491207,50,52,60,58,15,15,66.3698311594406,68.640644491207
2.485,800,800,800,800,-51.5384382318146,-53.810030967033,50,52,60,58.0059940059933,15,15,66.5384382318146,68.810030967033
2.49,800,800,800,800,-51.5597972037962,-53.8198401638362,50,52,61.9796203796207,60,15,15,66.5597972037962,68.8198401638362
2.495,800,800,800,800,-51.469961038961,-53.740002,50.0019980019983,52,62,60,15,15,66.469961038961,68.740002
2.5,800,800,800,800,-51.43,-53.740002,52,52,62,60,15,15,66.43,68.740002
2.505,800,800,800,800,-51.43,-53.749990011988,52,52,62,60,15,15,66.43,68.749990011988
2.51,800,800,800,800,-51.5098381638362,-53.6402187822178,52,52,62,60,15,15,66.5098381638362,68.6402187822178
2.515,800,800,800,800,-51.4900619280719,-53.5303286703297,52,52,62,60,15,15,66.4900619280719,68.5303286703297
2.52,800,800,800,800,-51.6991618431569,-53.5997182837163,52,50.0079920079915,60.0079920079915,58.0079920079915,15,15,66.6991618431569,68.5997182837163
2.525,800,800,800,800,-51.690046971223,-53.6980428993007,52,50.0391608391604,60,58.0783216783209,15,15,66.690046971223,68.6980428993007
2.53,800,800,800,800,-51.6204045944056,-53.5979541182818,50.0115884115881,52,60,62,15,15,66.6204045944056,68.5979541182817
2.535,800,800,800,800,-51.5802737078921,-53.4931667648351,50,52,60,61.9296703296718,15,15,66.5802737078921,68.4931667648351
2.54,800,800,800,800,-51.6792207948052,-53.672319728072,50,52,60,58,15,15,66.6792207948052,68.672319728072
2.545,800,800,800,800,-51.8584185736264,-53.8093776077922,50,52,60,58.0311688311689,15,15,66.8584185736264,68.8093776077922
2.55,800,800,800,800,-51.9887292629371,-53.7682497794206,51.9804195804197,52,60,60,15,15,66.9887292629371,68.7682497794206
2.555,800,800,800,800,-52.100179820979,-53.6504095652348,51.9972027972026,52,60.0027972027974,60,15,15,67.100179820979,68.6504095652348
2.56,800,800,800,800,-52.2300639484412,-53.680881294964,50,52,62,60,15,15,67.2300639484412,68.680881294964
2.565,800,800,800,800,-52.3899350515588,-53.7498821414585,50,52,62,60,15,15,67.3899350515588,68.7498821414585
2.57,800,800,800,800,-52.4698891090909,-53.7394625070929,50,52,62,60,15,15,67.4698891090909,68.7394625070929
2.575,800,800,800,800,-52.4101438585414,-53.689607420979,50,52,62,59.9804195804204,15,15,67.4101438585414,68.689607420979
2.58,800,800,800,800,-52.4996943056943,-53.6514085846154,51.9932067932069,52,60.0067932067931,58,15,15,67.4996943056943,68.6514085846154
2.585,800,800,800,800,-52.4701328637363,-53.8108581194805,52,52,60,58.0155844155845,15,15,67.4701328637363,68.8108581194805
2.59,800,800,800,800,-52.6092457552448,-53.9199300815185,50.0107892107889,52,60,60,15,15,67.6092457552448,68.9199300815185
2.595,800,800,800,800,-52.4311508555445,-53.910579408991,50,51.9884115884121,60,59.9884115884121,15,15,67.4311508555445,68.910579408991
2.6,800,800,800,800,-52.3009600463536,-54.0106693478521,50,50,61.9852147852154,58,15,15,67.3009600463536,69.0106693478521
2.605,800,800,800,800,-52.3594974867133,-54.1499260569544,50,50.0075939248592,62,58.0075939248592,15,15,67.3594974867133,69.1499260569544
