time,spd_kp_0.203_ki_0.004_pwma,spd_kp_0.27_ki_0.0043_tar40_pwma,spd_kp_0.291_ki_0.00290_pwma,spd_kp_0.203_ki_0.004_pwmb,spd_kp_0.27_ki_0.0043_tar40_pwmb,spd_kp_0.291_ki_0.00290_pwmb,spd_kp_0.203_ki_0.004_pitch,spd_kp_0.27_ki_0.0043_tar40_pitch,spd_kp_0.291_ki_0.00290_pitch,spd_kp_0.203_ki_0.004_motor_a_speed,spd_kp_0.27_ki_0.0043_tar40_motor_a_speed,spd_kp_0.291_ki_0.00290_motor_a_speed,spd_kp_0.203_ki_0.004_motor_b_speed,spd_kp_0.27_ki_0.0043_tar40_motor_b_speed,spd_kp_0.291_ki_0.00290_motor_b_speed,spd_kp_0.203_ki_0.004_target_angle,spd_kp_0.27_ki_0.0043_tar40_target_angle,spd_kp_0.291_ki_0.00290_target_angle,spd_kp_0.203_ki_0.004_angle_error,spd_kp_0.27_ki_0.0043_tar40_angle_error,spd_kp_0.291_ki_0.00290_angle_error
1.53500147596154,800,800,800,800,800,800,-50.000045749213,-50.7493971701376,-49.2689283091649,52,52,52,60.0006099813731,60,60,5.14991765251463,7.54,7.09,55.1499634017276,58.2893971701375,56.3589283091649
1.54000148076923,800,800,800,800,800,800,-50.0700163300161,-50.7897010785871,-49.4188733378144,52,52,50.014995695751,60,61.985004304249,58.014995695751,5.1499875124875,7.3414995695751,7.41752571020109,55.2200038425037,58.1312006481622,56.8363990480155
1.54500148557692,800,800,800,800,800,800,-50.2398486611485,-50.6214430633271,-49.4001718538269,52,52,50,60,62,58,5.02011725774226,7.34,7.42,55.2599659188907,57.9614430633271,56.8201718538269
1.55000149038462,800,800,800,800,800,800,-50.269990937474,-50.6695233879601,-49.3009482715419,52,52,51.9810151387071,60,58.0379697225859,59.9810151387071,5.02,7.6767725735802,6.88512591254909,55.289990937474,58.3462959615403,56.186074184091
1.55500149519231,800,800,800,800,800,800,-50.2200458103608,-50.8085323025792,-49.4484274083589,50,52,52,60,58,60,5.08,7.68,6.88,55.3000458103608,58.4885323025792,56.3284274083589
1.5600015,800,800,800,800,800,800,-50.3698941062937,-50.7408061843157,-49.627933067932,50,50.0229770229765,52,60,59.9770229770235,60,5.08,7.21539960039948,7.50276223776195,55.4498941062937,57.9562057847151,57.1306953056939
1.56500150480769,800,800,800,800,800,800,-50.5199851352129,-50.740002,-49.6793756848911,51.9998018041596,50,52,60,60,60,4.94001387370883,7.21,7.51,55.4599990089217,57.950002,57.1893756848911
1.57000150961538,800,800,800,800,800,800,-50.4499458431165,-50.9175708273188,-49.7095944757147,52,51.9730308153386,52,60,60,60,4.94013036963043,7.27905607853685,7.54946061630677,55.3900762127469,58.1966269058557,57.2590550920214
1.57500151442308,800,800,800,800,800,800,-50.3400546285608,-51.0973911261047,-49.8873921261047,52,52,52,60,60,60,5.19987087912091,7.28,7.55,55.5399255076818,58.3773911261047,57.4373921261046
1.58000151923077,800,800,800,800,800,800,-50.4899875709592,-51.1689143528779,-50.0672134633482,52,52,52,60,61.9690386536537,58.0309613463463,5.2,7.60489137785286,7.59922596634134,55.6899875709592,58.7738057307307,57.6664394296895
1.58500152403846,800,800,800,800,800,800,-50.7497674378401,-51.3273967882194,-50.1683698159069,50.0017889534524,52,52,60,62,58,5.26993738662917,7.61,7.6,56.0197048244693,58.9373967882194,57.7683698159069
1.59000152884615,800,800,800,800,800,800,-50.8199653900022,-51.4479277828191,-50.1503474699685,50,50.0345539076312,52,60,60.0345539076312,59.9654460923688,5.27,7.9441258357027,7.3543192384539,56.0899653900022,59.3920536185218,57.5046667084224
1.59500153365385,800,800,800,800,800,800,-50.740002,-51.5285370370111,-50.2874425190818,52,50,52,58,60,60,5.13,7.95,7.35,55.870002,59.4785370370111,57.6374425190818
1.60000153846154,800,800,800,800,800,800,-50.740002,-51.529999,-50.3978819469147,52,51.9614539306852,52,58,60,60,5.13,7.48905832628897,7.68344716821649,55.870002,59.019057326289,58.0813291151311
1.60500154326923,800,800,800,800,800,800,-50.829975763104,-51.4418233967571,-50.3216217265484,52,52,52,61.9988339157343,60,60,5.18998250873601,7.48,7.69,56.01995827184,58.9218233967571,58.0116217265484
1.61000154807692,800,800,800,800,800,800,-50.8099979063206,-51.4791492141109,-50.32,51.9993813878426,50.0425382309998,52,61.9993813878426,60,60,5.190145373857,7.81276850073004,7.73893654422501,56.0001432801776,59.2919177148409,58.058936544225
1.61500155288462,800,800,800,800,800,800,-50.8000058887209,-51.5191093137632,-50.5644332110197,50.001377468685,50,52,60.001377468685,60,60,5.65967629485902,7.82,7.74,56.4596821835799,59.3391093137632,58.3044332110197
