I0,pitch,pitch_target,pwma,speed_b,speed_target,flag,e,ec,ec_raw
119.412003,0.230000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.417000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.421997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.427002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.431999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.436996,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.442001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.446999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.452003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.457001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.461998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.467003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.472000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.476997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.482002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.487000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.491997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.497002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.501999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.507004,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.512001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.516998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.522003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.527000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.531998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.537003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.542000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.546997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.552002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.556999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.561996,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.567001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.571999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.577003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.582001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.586998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.592003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.597000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.601997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.607002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.612000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.616997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.622002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.626999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.632004,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.637001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.641998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.647003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.652000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.656998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.662003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.667000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.671997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.677002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.681999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.686996,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.692001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.696999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.702003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.707001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.711998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.717003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.722000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.726997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.732002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.737000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.741997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.747002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.751999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.757004,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.762001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.766998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.772003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.777000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.781998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.787003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.792000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.796997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.802002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.806999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.811996,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.817001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.821999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.827003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.832001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.836998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.842003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.847000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.851997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.857002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.862000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.866997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.872002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.876999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.882004,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.887001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.891998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.897003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.902000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.906998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.912003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.917000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.921997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.927002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.931999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.936996,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.942001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.946999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.952003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.957001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.961998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.967003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.972000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.976997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.982002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.987000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.991997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
119.997002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.001999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.007004,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.012001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.016998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.022003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.027000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.031998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.037003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.042000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.046997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.052002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.056999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.061996,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.067001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.071999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.077003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.082001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.086998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.092003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.097000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.101997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.107002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.112000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.116997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.122002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.126999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.132004,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.137001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.141998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.147003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.152000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.156998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.162003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.167000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.171997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.177002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.181999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.186996,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.192001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.196999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.202003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.207001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.211998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.217003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.222000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.226997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.232002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.237000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.241997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.247002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.251999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.257004,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.262001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.266998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.272003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.277000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.281998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.287003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.292000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.296997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.302002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.306999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.311996,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.317001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.321999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.327003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.332001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.336998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.342003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.347000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.351997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.357002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.362000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.366997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.372002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.376999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.382004,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.387001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.391998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.397003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.402000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.406998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.412003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.421997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.427002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.431999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.436996,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.442001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.446999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.452003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.457001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.461998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.467003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.472000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.476997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.482002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.487000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.491997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.497002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.501999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.507004,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.512001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.516998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.522003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.527000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.531998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.537003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.542000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.546997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.552002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.556999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.561996,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.567001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.571999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.577003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.582001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.586998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.592003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.597000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.601997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.607002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.612000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.616997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.622002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.626999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.632004,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.637001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.641998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.647003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.652000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.656998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.662003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.667000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.671997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.677002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.681999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.686996,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.692001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.696999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.702003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.707001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.711998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.717003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.722000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.726997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.732002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.737000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.741997,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.747002,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.751999,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.757004,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.762001,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.766998,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.772003,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
120.777000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.010000,0.010000
