time,b_kd_189_s_kp_0.278_ki_0.0012_pwma,b_kd_189_s_kp_0.278_ki_0.0012_tar30_pwma,b_kd_248_s_kp_0.374_ki_0.0012_pwma,b_kd_248_s_kp_0.374_ki_0.0012_tar30_pwma,b_kd_300_s_kp_0.465_ki_0.0012_pwma,b_kd_300_s_kp_0.465_ki_0.0012_tar30_pwma,b_kd_300_s_kp_0.465_ki_0.0012_tar40_pwma,b_kd_415_s_kp_0.643_ki_0.0012_pwma,b_kd_422_s_kp_0.532_ki_0.0012_pwma,b_kd_494_s_kp_0.743_ki_0.002_pwma,b_kd_189_s_kp_0.278_ki_0.0012_pwmb,b_kd_189_s_kp_0.278_ki_0.0012_tar30_pwmb,b_kd_248_s_kp_0.374_ki_0.0012_pwmb,b_kd_248_s_kp_0.374_ki_0.0012_tar30_pwmb,b_kd_300_s_kp_0.465_ki_0.0012_pwmb,b_kd_300_s_kp_0.465_ki_0.0012_tar30_pwmb,b_kd_300_s_kp_0.465_ki_0.0012_tar40_pwmb,b_kd_415_s_kp_0.643_ki_0.0012_pwmb,b_kd_422_s_kp_0.532_ki_0.0012_pwmb,b_kd_494_s_kp_0.743_ki_0.002_pwmb,b_kd_189_s_kp_0.278_ki_0.0012_pitch,b_kd_189_s_kp_0.278_ki_0.0012_tar30_pitch,b_kd_248_s_kp_0.374_ki_0.0012_pitch,b_kd_248_s_kp_0.374_ki_0.0012_tar30_pitch,b_kd_300_s_kp_0.465_ki_0.0012_pitch,b_kd_300_s_kp_0.465_ki_0.0012_tar30_pitch,b_kd_300_s_kp_0.465_ki_0.0012_tar40_pitch,b_kd_415_s_kp_0.643_ki_0.0012_pitch,b_kd_422_s_kp_0.532_ki_0.0012_pitch,b_kd_494_s_kp_0.743_ki_0.002_pitch,b_kd_189_s_kp_0.278_ki_0.0012_motor_a_speed,b_kd_189_s_kp_0.278_ki_0.0012_tar30_motor_a_speed,b_kd_248_s_kp_0.374_ki_0.0012_motor_a_speed,b_kd_248_s_kp_0.374_ki_0.0012_tar30_motor_a_speed,b_kd_300_s_kp_0.465_ki_0.0012_motor_a_speed,b_kd_300_s_kp_0.465_ki_0.0012_tar30_motor_a_speed,b_kd_300_s_kp_0.465_ki_0.0012_tar40_motor_a_speed,b_kd_415_s_kp_0.643_ki_0.0012_motor_a_speed,b_kd_422_s_kp_0.532_ki_0.0012_motor_a_speed,b_kd_494_s_kp_0.743_ki_0.002_motor_a_speed,b_kd_189_s_kp_0.278_ki_0.0012_motor_b_speed,b_kd_189_s_kp_0.278_ki_0.0012_tar30_motor_b_speed,b_kd_248_s_kp_0.374_ki_0.0012_motor_b_speed,b_kd_248_s_kp_0.374_ki_0.0012_tar30_motor_b_speed,b_kd_300_s_kp_0.465_ki_0.0012_motor_b_speed,b_kd_300_s_kp_0.465_ki_0.0012_tar30_motor_b_speed,b_kd_300_s_kp_0.465_ki_0.0012_tar40_motor_b_speed,b_kd_415_s_kp_0.643_ki_0.0012_motor_b_speed,b_kd_422_s_kp_0.532_ki_0.0012_motor_b_speed,b_kd_494_s_kp_0.743_ki_0.002_motor_b_speed,b_kd_189_s_kp_0.278_ki_0.0012_target_angle,b_kd_189_s_kp_0.278_ki_0.0012_tar30_target_angle,b_kd_248_s_kp_0.374_ki_0.0012_target_angle,b_kd_248_s_kp_0.374_ki_0.0012_tar30_target_angle,b_kd_300_s_kp_0.465_ki_0.0012_target_angle,b_kd_300_s_kp_0.465_ki_0.0012_tar30_target_angle,b_kd_300_s_kp_0.465_ki_0.0012_tar40_target_angle,b_kd_415_s_kp_0.643_ki_0.0012_target_angle,b_kd_422_s_kp_0.532_ki_0.0012_target_angle,b_kd_494_s_kp_0.743_ki_0.002_target_angle,b_kd_189_s_kp_0.278_ki_0.0012_angle_error,b_kd_189_s_kp_0.278_ki_0.0012_tar30_angle_error,b_kd_248_s_kp_0.374_ki_0.0012_angle_error,b_kd_248_s_kp_0.374_ki_0.0012_tar30_angle_error,b_kd_300_s_kp_0.465_ki_0.0012_angle_error,b_kd_300_s_kp_0.465_ki_0.0012_tar30_angle_error,b_kd_300_s_kp_0.465_ki_0.0012_tar40_angle_error,b_kd_415_s_kp_0.643_ki_0.0012_angle_error,b_kd_422_s_kp_0.532_ki_0.0012_angle_error,b_kd_494_s_kp_0.743_ki_0.002_angle_error
0.0440989730848861,17,-165.111834335437,-304.442852138629,-60.6444094208069,-96.1572528004159,-6.16752337420412,0,111.492551375054,9.32566414165189,-144.743358583481,17,-165.111834335437,-304.442852138629,-60.6444094208069,-96.1572528004159,-6.16752337420412,0,111.492551375054,9.32566414165189,-144.743358583481,4.53622366867087,2.16321715965194,5.62457109523895,2.36617700725775,1.38977406720998,1.62832476625796,-1.67,1.57741977596673,0.18168583964587,2.30180087752109,0,0,-5.64269217296309,-6,0,-0.416238312897939,0,8.31450560083173,0,-3.32566414165189,2,0,-5.64269217296309,-5.67111811583862,0,-0.416238312897939,0,6.65160448066539,0,-3.32566414165189,4.68,0,-0.725455999687874,-0.158355590579193,0,1.00208119156449,-1.66,4.15636707230774,0.32,0,0.143776331329126,-2.16321715965194,-6.35002709492682,-2.52453259783695,-1.38977406720998,-0.626243574693469,0.01,2.57894729634101,0.13831416035413,-2.30180087752109
0.0485088703933747,34.9993267188298,-158.692618437463,-268.600575571055,-44.6668515749261,-106.094853737833,-10.4236689813342,-62.4378421947273,84.4569946530463,-58.6510407298909,57.2610648149326,34.9993267188298,-158.692618437463,-268.600575571055,-44.6668515749261,-106.094853737833,-10.4236689813342,-62.4378421947273,84.4569946530463,-58.6510407298909,57.2610648149326,4.49154027421853,2.16384563593756,4.7976740211857,2.16516879311165,1.41,1.60630532407466,1.73102599248926,1.73052752444698,0.830275056614637,1.9795574074027,0,-2.76912718751228,-5.35557687300204,-6,-1.39920826735898,0,-2.93825139739893,7.20756876536167,0,0.630532407466307,0.615436406243859,-2.76912718751228,-6.77502398212729,-6,-1.39920826735898,0,-2.93825139739893,5.76605501228934,0,2,4.87383890312586,0,-1.22931368283203,-0.16,0,1,-1.80691256986995,3.74680044318382,0.219069941814442,2.99355034720013,0.382298628907325,-2.16384563593756,-6.02698770401773,-2.32516879311165,-1.41,-0.606305324074663,-3.53793856235921,2.01627291873684,-0.611205114800195,1.01399293979744
0.0529187677018634,43.5733801602125,-148.533911364093,-217.097442754599,-31.2291748003549,-105.886058997943,-15.9195190000085,1,27.3826415199965,9.64917657025324,-52.0270012707288,43.5733801602125,-148.533911364093,-217.097442754599,-31.2291748003549,-105.886058997943,-15.9195190000085,1,27.3826415199965,9.64917657025324,-52.0270012707288,4.47,2.02892170248931,4.09433123325387,2.01033663231179,1.33359823853323,1.58880137428569,-1.67,1.71899124175256,0.195877058574367,2.09640176146677,0,-4,-3.40521983404625,-6,-2,0,0,3.87826239627891,0,-2.82458828512662,0,-4,-4.58087231330203,-6,-2,0,0,2.70260991702313,0,-2.82458828512662,4.96,0,-0.176609741451052,-0.387147198143472,0,1.52073609571541,-1.66,4.66500946053573,0.32,-1.74548639658697,0.49,-2.02892170248931,-4.27094097470492,-2.39748383045526,-1.33359823853323,-0.0680652785702761,0.01,2.94601821878317,0.124122941425633,-3.84188815805374
0.057328665010352,35.3649080526099,-131.544597348821,-193.395447509464,-37.9713536980618,-92.6928189192317,-21.2052682882982,-99.1474113297426,76.3760421828149,-92.0813328531124,10.4673950991504,35.3649080526099,-131.544597348821,-193.395447509464,-37.9713536980618,-92.6928189192317,-21.2052682882982,-99.1474113297426,76.3760421828149,-92.0813328531124,10.4673950991504,4.46091042952906,1.95874323688734,3.30815366542749,1.94042291704155,1.26036727413187,1.59323160972979,0.519497326130647,1.80506267694096,1.27800604203179,2.10882107315319,0,-4,-3.31857849386307,-6,-2,0,-1.96367473195574,2.64136483473906,-2.14385427001339,0.882107315319261,0,-3.04189210375545,-3.31857849386307,-6,-2,0,-2.94551209793361,1.71309186779125,-2.14385427001339,2,4.83274601340688,-0.531749882415723,0.131887180948634,-0.54,-0.456460876434024,1.93,-1.75818373659779,4.04532378220427,0.148491658398929,2.90362029333187,0.371835583877819,-2.49049311930306,-3.17626648447886,-2.48042291704155,-1.71682815056589,0.336768390270211,-2.27768106272843,2.24026110526331,-1.12951438363286,0.794799220178681
0.0617385623188406,25,-148.612946473816,-120.034936976412,-55.3194301350823,-83.8759141006832,-4.6605857593925,0.655834053073809,59.8975461470418,-96.2782929239862,-257.624155380839,25,-148.612946473816,-120.034936976412,-55.3194301350823,-83.8759141006832,-4.6605857593925,0.655834053073809,59.8975461470418,-96.2782929239862,-257.624155380839,4.45671153773762,1.98639847688543,2.61186399610519,1.88680569864918,1.26626279740957,1.60344426635912,-1.67,1.93055178146281,1.63640623636574,2.02872466142518,0,-4,0.431304585314838,-5.28009497748628,-2,0,0,3.44031609758416,-2.62415538083917,-2.68792230958042,0,-2,0.431304585314838,-5.28009497748628,-2,0,0,1.44031609758416,-2.62415538083917,-3.37584461916083,4.68,-1.11,1.11118743803025,-0.543599525112569,-0.93,1.93,-1.66,2.16703868098725,-1.28729517076399,-2.46093749091049,0.223288462262375,-3.09639847688543,-1.50067655807494,-2.43040522376175,-2.19626279740956,0.326555733640884,0.01,0.236486899524439,-2.92370140712973,-4.48966215233567
0.0661484596273292,27.1667525021562,-203.482501349582,-77.5264515866376,-61.5536947524525,-108.742463076996,35,-24.2332671468895,-9.9869750026111,-241.554508460056,37.2914955295531,27.1667525021562,-203.482501349582,-77.5264515866376,-61.5536947524525,-108.742463076996,35,-24.2332671468895,-9.9869750026111,-241.554508460056,37.2914955295531,4.44616572247628,1.98723752024373,2.28086139729925,1.76178982508175,1.32235367220284,1.58605382089974,-0.752597743724898,2.03472226463002,1.86187504015849,2.02381162685092,0,-4.4825013495821,2.66877692423171,-4,-2,0,-1.4836694171565,2.07516090411643,-3.1694313557507,2,0.433350500431247,-2.96500269916419,2.66877692423171,-4,-2,0,-1.4836694171565,0.0751609041164309,-3.1694313557507,2,4.68,-1.04486231780642,1.83413523120805,-0.55,-0.93,1.93,-1.82567641824914,1.48173077386645,-1.6212767053973,2.63600862670973,0.233834277523718,-3.03209983805015,-0.446726166091197,-2.31178982508175,-2.25235367220284,0.343946179100263,-1.07307867452424,-0.552991490763572,-3.4831517455558,0.612196999858807
0.0705583569358178,34.6089055457999,-201.941274046864,-48.6819950415735,-54.8013137173385,-175.143038216465,35.0956420783729,1,-113.091318975836,75.3835496370769,-94.1815155686626,34.6089055457999,-201.941274046864,-48.6819950415735,-54.8013137173385,-175.143038216465,35.0956420783729,1,-113.091318975836,75.3835496370769,-94.1815155686626,4.361955472271,1.98185972123115,2.21858771012457,1.59656358382818,1.33711388536555,1.57,-1.67,1.99886941427329,0.586906925578198,1.68813744833559,0,-6,3.7947864424433,-4,-2,0,0,0.602527465678242,0,-3.39857812066636,2,-6,1.99526040222119,-4,-2,0,0,-1.19663004576234,1.79956709571255,-5.19810416088847,4.68,-0.84,3.62965863869727,-0.459609563935028,-0.93,1.93,-1.66,1.65039266750874,1.24677705429196,-1.0168814549242,0.318044527728999,-2.82185972123115,1.41107092857269,-2.05617314776321,-2.26711388536555,0.36,0.01,-0.348476746764555,0.659870128713765,-2.70501890325979
0.0749682542443064,31.0845120924624,-179.893130554745,-43.9997159625553,-38.8213462356408,-175.9001173025,35.9557741845731,1,101.816469809579,-5.77596980464249,-48.8699914130777,31.0845120924624,-179.893130554745,-43.9997159625553,-38.8213462356408,-175.9001173025,35.9557741845731,1,101.816469809579,-5.77596980464249,-48.8699914130777,4.37957743953769,1.77986210394161,2.23328337012131,1.5,1.1996337634425,1.57,-1.67,1.74687136408379,0.307692729766882,1.64209282115533,0,-5.99310519708035,-0.925339219409584,-4,-2,0,0,5.57571530394022,-0.401339365590864,-3.98097435313333,2,-5.99310519708035,-2.92533921940958,-4,-2,0,0,5.4342870719203,-0.535119154121151,-3.98097435313333,4.68,-0.842895817226254,0.888973495543087,0.19,-0.93,1.93,-1.66,6.35834382106341,0.156119759050397,-3.70789854022321,0.300422560462312,-2.62275792116786,-1.34430987457822,-1.31,-2.1296337634425,0.36,0.01,4.61147245697963,-0.151572970716484,-5.34999136137855
0.079378151552795,50.783270526436,-152.579081291379,-10.6865131022448,9.64874808227962,-148.801198979137,34.2866469167335,1,203.330030968872,-12.6702317242817,-13.5976953444017,50.783270526436,-152.579081291379,-10.6865131022448,9.64874808227962,-148.801198979137,34.2866469167335,1,203.330030968872,-12.6702317242817,-13.5976953444017,4.34559431212794,1.74461816940823,2.17236677635554,1.5,1.1002710629235,1.48433234583668,-1.67,1.78439253212368,0.349188291543875,2.20989075787061,0,-4.23090847041157,-1.05328945778422,-4,-2,0,0,5.41041373502268,-0.589586264977316,1.18082507155097,2,-4.23090847041157,-3.05328945778422,-4,-2,0,0,5.21388498003024,-0.786115019969755,1.18082507155097,4.92083981510444,-1.58301844242714,0.820040304618754,0.19,-0.93,1.93,-1.66,6.20185833582147,0.0792522751342625,2.28839179145171,0.575245502976502,-3.32763661183537,-1.35232647173679,-1.31,-2.0302710629235,0.445667654163323,0.01,4.4174658036978,-0.269936016409613,0.0785010335810994
0.0837880488612837,55.482537007506,-187.28220640643,-327.895452004789,9.10920284684256,-133.660467762719,38.341777485411,1,150.495382255335,-7.29874682252687,-55.0585838203965,55.482537007506,-187.28220640643,-327.895452004789,9.10920284684256,-133.660467762719,38.341777485411,1,150.495382255335,-7.29874682252687,-55.0585838203965,4.35482537007506,1.65577914590585,2.95555501385493,1.36218405693685,1.28280519120751,1.51341777485411,-1.67,1.83446546242107,0.340584864499918,2.16103856902824,0,-4,-11.1988892309859,-4,-2,0,0,8.63704363259703,0.480520745070191,0.558437764789427,2,-4,-12.7187781540845,-4,-2,0,0,7.11746597079746,0.480520745070191,0.558437764789427,4.96,-1.68,-3.74227071856479,0.19,-0.93,1.93,-1.66,3.9444038924922,0.6972087848801,1.56538520343038,0.60517462992494,-3.33577914590585,-6.69782573241972,-1.17218405693685,-2.21280519120751,0.41658222514589,0.01,2.10993843007113,0.356623920380182,-0.595653365597856
0.0881979461697723,60.9789349366989,-191.239090102444,-276.212124142178,12.8206824231669,-151.875736965489,33.8706816101326,1,-2.80538703948893,-92.7391768501539,18.5757571718573,60.9789349366989,-191.239090102444,-276.212124142178,12.8206824231669,-151.875736965489,33.8706816101326,1,-2.80538703948893,-92.7391768501539,18.5757571718573,4.29776331329126,1.59766287542685,2.83816498770571,1.27472802559759,1.28696791038669,1.54225863677973,-1.67,2.06419317810069,0.771920302128364,2.26579667735387,1.24473373417473,-5.29348498292598,-10.0370372255202,-4,-3.32580224033269,0,0,7.03238766475787,-1.41931781006918,2,2,-6.58696996585196,-10.0370372255202,-4,-4.65160448066539,0,0,5.74204656979246,-2.12897671510377,0.737047924396306,4.96,-1.32429162969536,-2.82942769441639,0.19,-0.936629011201663,1.93,-1.66,3.5122929640098,-1.11705928269504,3.24,0.662236686708736,-2.92195450512221,-5.66759268212211,-1.08472802559759,-2.22359692158836,0.387741363220265,0.01,1.44809978590911,-1.88897958482341,0.974203322646129
