I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
24.917000,29.000000,29.000000,-1.910000,-16.000000,-20.000000,0.000000,0.000000,1.000000,0.000000,0.190000,2.220000
24.922001,64.000000,64.000000,-2.930000,-14.000000,-18.000000,0.000000,0.000000,1.000000,0.000000,0.290000,2.060000
24.927000,97.000000,97.000000,-3.860000,-14.000000,-18.000000,0.000000,0.000000,1.000000,0.000000,0.390000,1.860000
24.931999,132.000000,132.000000,-4.680000,-12.000000,-14.000000,0.000000,0.000000,1.000000,0.000000,0.470000,1.640000
24.937000,170.000000,170.000000,-5.400000,-12.000000,-14.000000,0.000000,0.000000,1.000000,0.000000,0.540000,1.420000
24.941999,221.000000,221.000000,-6.290000,-8.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,0.630000,1.790000
24.947001,217.000000,217.000000,-6.940000,-8.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,0.690000,1.310000
24.952000,303.000000,303.000000,-7.400000,-6.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,0.740000,0.920000
24.957001,383.000000,383.000000,-7.790000,-6.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,0.780000,0.770000
24.962000,414.000000,414.000000,-8.360000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,0.840000,1.140000
24.966999,393.000000,393.000000,-8.850000,-2.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,0.890000,0.980000
24.972000,429.000000,429.000000,-9.100000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.910000,0.490000
24.976999,452.000000,452.000000,-8.990000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.900000,-0.230000
24.982000,446.000000,446.000000,-9.240000,6.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.920000,0.520000
24.987000,456.000000,456.000000,-9.580000,6.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.960000,0.670000
24.992001,464.000000,464.000000,-9.680000,8.000000,8.000000,0.000000,0.000000,1.000000,0.000000,0.970000,0.200000
24.997000,466.000000,466.000000,-9.310000,8.000000,8.000000,0.000000,0.000000,1.000000,0.000000,0.930000,-0.740000
25.002001,517.000000,517.000000,-9.120000,12.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.910000,-0.380000
25.007000,451.000000,451.000000,-8.840000,12.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.880000,-0.560000
25.011999,470.000000,470.000000,-8.690000,14.000000,14.000000,0.000000,0.000000,1.000000,0.000000,0.870000,-0.290000
25.017000,438.000000,438.000000,-8.170000,14.000000,14.000000,0.000000,0.000000,1.000000,0.000000,0.820000,-1.040000
25.021999,525.000000,525.000000,-7.800000,18.000000,16.000000,0.000000,0.000000,1.000000,0.000000,0.780000,-0.740000
25.027000,460.000000,460.000000,-7.440000,18.000000,16.000000,0.000000,0.000000,1.000000,0.000000,0.740000,-0.720000
25.032000,443.000000,443.000000,-6.970000,18.000000,18.000000,0.000000,0.000000,1.000000,0.000000,0.700000,-0.950000
25.037001,454.000000,454.000000,-6.240000,18.000000,18.000000,0.000000,0.000000,1.000000,0.000000,0.620000,-1.460000
25.042000,493.000000,493.000000,-5.640000,22.000000,20.000000,0.000000,0.000000,1.000000,0.000000,0.560000,-1.200000
25.047001,426.000000,426.000000,-4.980000,22.000000,20.000000,0.000000,0.000000,1.000000,0.000000,0.500000,-1.300000
25.052000,401.000000,401.000000,-4.350000,22.000000,22.000000,0.000000,0.000000,1.000000,0.000000,0.440000,-1.270000
25.056999,357.000000,357.000000,-3.410000,22.000000,22.000000,0.000000,0.000000,1.000000,0.000000,0.340000,-1.880000
25.062000,352.000000,352.000000,-2.840000,24.000000,22.000000,0.000000,0.000000,1.000000,0.000000,0.280000,-1.140000
25.066999,239.000000,239.000000,-2.050000,24.000000,22.000000,0.000000,0.000000,1.000000,0.000000,0.210000,-1.570000
25.072001,197.000000,197.000000,-1.320000,22.000000,22.000000,0.000000,0.000000,1.000000,0.000000,0.130000,-1.470000
25.077000,125.000000,125.000000,-0.370000,22.000000,22.000000,0.000000,0.000000,1.000000,0.000000,0.040000,-1.900000
25.082001,39.000000,39.000000,0.190000,24.000000,24.000000,0.000000,0.000000,1.000000,0.000000,-0.020000,-1.130000
25.087000,-20.000000,-20.000000,1.250000,24.000000,24.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,-2.110000
25.091999,-156.000000,-156.000000,2.090000,20.000000,20.000000,0.000000,0.000000,1.000000,0.000000,-0.210000,-1.680000
25.097000,-234.000000,-234.000000,3.000000,20.000000,20.000000,0.000000,0.000000,1.000000,0.000000,-0.300000,-1.820000
25.101999,-357.000000,-357.000000,3.880000,16.000000,14.000000,0.000000,0.000000,1.000000,0.000000,-0.390000,-1.750000
25.107000,-459.000000,-459.000000,4.700000,16.000000,14.000000,0.000000,0.000000,1.000000,0.000000,-0.470000,-1.650000
25.112000,-555.000000,-555.000000,5.500000,12.000000,12.000000,0.000000,0.000000,1.000000,0.000000,-0.550000,-1.590000
25.117001,-657.000000,-657.000000,6.000000,12.000000,12.000000,0.000000,0.000000,1.000000,0.000000,-0.600000,-1.000000
25.122000,-651.000000,-651.000000,6.590000,6.000000,6.000000,0.000000,0.000000,1.000000,0.000000,-0.660000,-1.180000
25.127001,-753.000000,-753.000000,7.040000,6.000000,6.000000,0.000000,0.000000,1.000000,0.000000,-0.700000,-0.900000
25.132000,-782.000000,-782.000000,7.280000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.730000,-0.480000
25.136999,-711.000000,-711.000000,7.170000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.720000,0.210000
25.142000,-584.000000,-584.000000,7.150000,-4.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.720000,0.050000
25.146999,-605.000000,-605.000000,7.120000,-4.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.710000,0.060000
25.152000,-599.000000,-599.000000,7.100000,-14.000000,-16.000000,0.000000,0.000000,1.000000,0.000000,-0.710000,0.030000
25.157000,-602.000000,-602.000000,6.620000,-14.000000,-16.000000,0.000000,0.000000,1.000000,0.000000,-0.660000,0.960000
25.162001,-384.000000,-384.000000,6.180000,-16.000000,-18.000000,0.000000,0.000000,1.000000,0.000000,-0.620000,0.890000
25.167000,-362.000000,-362.000000,5.590000,-16.000000,-18.000000,0.000000,0.000000,1.000000,0.000000,-0.560000,1.170000
25.172001,-287.000000,-287.000000,4.860000,-22.000000,-24.000000,0.000000,0.000000,1.000000,0.000000,-0.490000,1.460000
25.177000,-207.000000,-207.000000,3.750000,-22.000000,-24.000000,0.000000,0.000000,1.000000,0.000000,-0.380000,2.220000
25.181999,-121.000000,-121.000000,3.000000,-22.000000,-22.000000,0.000000,0.000000,1.000000,0.000000,-0.300000,1.510000
25.187000,-115.000000,-115.000000,1.860000,-22.000000,-22.000000,0.000000,0.000000,1.000000,0.000000,-0.190000,2.280000
25.191999,-58.000000,-58.000000,0.930000,-20.000000,-24.000000,0.000000,0.000000,1.000000,0.000000,-0.090000,1.860000
25.197001,-30.000000,-30.000000,-0.140000,-20.000000,-24.000000,0.000000,0.000000,1.000000,0.000000,0.010000,2.150000
25.202000,7.000000,7.000000,-0.980000,-20.000000,-20.000000,0.000000,0.000000,1.000000,0.000000,0.100000,1.670000
25.207001,37.000000,37.000000,-1.900000,-20.000000,-20.000000,0.000000,0.000000,1.000000,0.000000,0.190000,1.850000
25.212000,67.000000,67.000000,-2.720000,-18.000000,-16.000000,0.000000,0.000000,1.000000,0.000000,0.270000,1.630000
25.216999,100.000000,100.000000,-3.450000,-18.000000,-16.000000,0.000000,0.000000,1.000000,0.000000,0.340000,1.460000
25.222000,139.000000,139.000000,-4.210000,-12.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,0.420000,1.510000
25.226999,163.000000,163.000000,-4.810000,-12.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,0.480000,1.220000
25.232000,221.000000,221.000000,-5.350000,-10.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,0.540000,1.080000
25.237000,262.000000,262.000000,-5.910000,-10.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,0.590000,1.120000
25.242001,284.000000,284.000000,-6.650000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,0.670000,1.480000
25.247000,263.000000,263.000000,-6.980000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,0.700000,0.660000
25.252001,385.000000,385.000000,-7.130000,-4.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,0.710000,0.300000
25.257000,387.000000,387.000000,-7.250000,-4.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,0.730000,0.240000
25.261999,390.000000,390.000000,-7.510000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.750000,0.510000
25.267000,404.000000,404.000000,-7.740000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.770000,0.480000
25.271999,412.000000,412.000000,-7.630000,4.000000,6.000000,0.000000,0.000000,1.000000,0.000000,0.760000,-0.240000
25.277000,403.000000,403.000000,-7.080000,4.000000,6.000000,0.000000,0.000000,1.000000,0.000000,0.710000,-1.090000
25.282000,479.000000,479.000000,-6.870000,8.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.690000,-0.410000
25.287001,382.000000,382.000000,-6.570000,8.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.660000,-0.600000
25.292000,395.000000,395.000000,-6.320000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.630000,-0.500000
25.297001,375.000000,375.000000,-5.660000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.570000,-1.330000
25.302000,444.000000,444.000000,-5.150000,14.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.520000,-1.000000
25.306999,379.000000,379.000000,-4.460000,14.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.450000,-1.400000
25.312000,378.000000,378.000000,-3.880000,16.000000,14.000000,0.000000,0.000000,1.000000,0.000000,0.390000,-1.150000
25.316999,316.000000,316.000000,-2.950000,16.000000,14.000000,0.000000,0.000000,1.000000,0.000000,0.290000,-1.870000
25.322001,306.000000,306.000000,-2.460000,16.000000,16.000000,0.000000,0.000000,1.000000,0.000000,0.250000,-0.970000
25.327000,202.000000,202.000000,-1.540000,16.000000,16.000000,0.000000,0.000000,1.000000,0.000000,0.150000,-1.840000
25.332001,163.000000,163.000000,-0.840000,18.000000,16.000000,0.000000,0.000000,1.000000,0.000000,0.080000,-1.420000
25.337000,78.000000,78.000000,0.220000,18.000000,16.000000,0.000000,0.000000,1.000000,0.000000,-0.020000,-2.110000
25.341999,-29.000000,-29.000000,0.910000,20.000000,18.000000,0.000000,0.000000,1.000000,0.000000,-0.090000,-1.390000
25.347000,-94.000000,-94.000000,1.960000,20.000000,18.000000,0.000000,0.000000,1.000000,0.000000,-0.200000,-2.090000
25.351999,-244.000000,-244.000000,2.790000,16.000000,16.000000,0.000000,0.000000,1.000000,0.000000,-0.280000,-1.650000
25.357000,-312.000000,-312.000000,3.730000,16.000000,16.000000,0.000000,0.000000,1.000000,0.000000,-0.370000,-1.890000
25.362000,-456.000000,-456.000000,4.760000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,-0.480000,-2.070000
25.367001,-616.000000,-616.000000,5.620000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,-0.560000,-1.710000
25.372000,-690.000000,-690.000000,6.320000,8.000000,8.000000,0.000000,0.000000,1.000000,0.000000,-0.630000,-1.410000
25.377001,-750.000000,-750.000000,6.730000,8.000000,8.000000,0.000000,0.000000,1.000000,0.000000,-0.670000,-0.810000
25.382000,-728.000000,-728.000000,7.320000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.730000,-1.180000
25.386999,-800.000000,-800.000000,7.740000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.770000,-0.840000
25.392000,-800.000000,-800.000000,8.160000,-6.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.820000,-0.850000
25.396999,-800.000000,-800.000000,8.160000,-6.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.820000,0.020000
25.402000,-713.000000,-713.000000,8.180000,-10.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.820000,-0.050000
25.407000,-728.000000,-728.000000,7.990000,-10.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,-0.800000,0.370000
25.412001,-637.000000,-637.000000,7.930000,-18.000000,-20.000000,0.000000,0.000000,1.000000,0.000000,-0.790000,0.130000
25.417000,-670.000000,-670.000000,7.420000,-18.000000,-20.000000,0.000000,0.000000,1.000000,0.000000,-0.740000,1.010000
25.422001,-438.000000,-438.000000,6.990000,-20.000000,-22.000000,0.000000,0.000000,1.000000,0.000000,-0.700000,0.880000
25.427000,-423.000000,-423.000000,6.340000,-20.000000,-22.000000,0.000000,0.000000,1.000000,0.000000,-0.630000,1.290000
25.431999,-318.000000,-318.000000,5.650000,-26.000000,-28.000000,0.000000,0.000000,1.000000,0.000000,-0.560000,1.380000
25.437000,-263.000000,-263.000000,4.520000,-26.000000,-28.000000,0.000000,0.000000,1.000000,0.000000,-0.450000,2.260000
25.441999,-154.000000,-154.000000,3.770000,-26.000000,-30.000000,0.000000,0.000000,1.000000,0.000000,-0.380000,1.500000
25.447001,-147.000000,-147.000000,2.640000,-26.000000,-30.000000,0.000000,0.000000,1.000000,0.000000,-0.260000,2.260000
25.452000,-83.000000,-83.000000,1.760000,-24.000000,-26.000000,0.000000,0.000000,1.000000,0.000000,-0.180000,1.750000
25.457001,-60.000000,-60.000000,0.650000,-24.000000,-26.000000,0.000000,0.000000,1.000000,0.000000,-0.070000,2.230000
25.462000,-19.000000,-19.000000,-0.280000,-22.000000,-24.000000,0.000000,0.000000,1.000000,0.000000,0.030000,1.870000
25.466999,11.000000,11.000000,-1.340000,-22.000000,-24.000000,0.000000,0.000000,1.000000,0.000000,0.130000,2.110000
25.472000,45.000000,45.000000,-2.240000,-20.000000,-22.000000,0.000000,0.000000,1.000000,0.000000,0.220000,1.810000
25.476999,79.000000,79.000000,-3.180000,-20.000000,-22.000000,0.000000,0.000000,1.000000,0.000000,0.320000,1.880000
25.482000,109.000000,109.000000,-4.170000,-16.000000,-18.000000,0.000000,0.000000,1.000000,0.000000,0.420000,1.980000
25.487000,137.000000,137.000000,-4.930000,-16.000000,-18.000000,0.000000,0.000000,1.000000,0.000000,0.490000,1.520000
25.492001,191.000000,191.000000,-5.620000,-14.000000,-14.000000,0.000000,0.000000,1.000000,0.000000,0.560000,1.380000
25.497000,235.000000,235.000000,-6.240000,-14.000000,-14.000000,0.000000,0.000000,1.000000,0.000000,0.620000,1.240000
25.502001,283.000000,283.000000,-7.000000,-6.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,0.700000,1.520000
25.507000,270.000000,270.000000,-7.480000,-6.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,0.750000,0.960000
25.511999,380.000000,380.000000,-7.620000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,0.760000,0.270000
25.517000,404.000000,404.000000,-7.770000,-6.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,0.780000,0.300000
25.521999,410.000000,410.000000,-8.070000,0.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,0.810000,0.620000
25.527000,423.000000,423.000000,-8.370000,0.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,0.840000,0.590000
25.532000,432.000000,432.000000,-8.500000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.850000,0.260000
25.537001,433.000000,433.000000,-8.220000,2.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.820000,-0.550000
25.542000,449.000000,449.000000,-8.190000,6.000000,6.000000,0.000000,0.000000,1.000000,0.000000,0.820000,-0.060000
25.547001,419.000000,419.000000,-8.060000,6.000000,6.000000,0.000000,0.000000,1.000000,0.000000,0.810000,-0.270000
25.552000,418.000000,418.000000,-7.880000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.790000,-0.360000
25.556999,414.000000,414.000000,-7.350000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.730000,-1.060000
25.562000,488.000000,488.000000,-7.060000,14.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.710000,-0.580000
25.566999,409.000000,409.000000,-6.580000,14.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.660000,-0.950000
25.572001,439.000000,439.000000,-6.080000,14.000000,14.000000,0.000000,0.000000,1.000000,0.000000,0.610000,-1.000000
25.577000,424.000000,424.000000,-5.460000,14.000000,14.000000,0.000000,0.000000,1.000000,0.000000,0.550000,-1.240000
25.582001,421.000000,421.000000,-5.120000,16.000000,16.000000,0.000000,0.000000,1.000000,0.000000,0.510000,-0.680000
25.587000,346.000000,346.000000,-4.840000,16.000000,16.000000,0.000000,0.000000,1.000000,0.000000,0.480000,-0.560000
25.591999,320.000000,320.000000,-4.180000,20.000000,18.000000,0.000000,0.000000,1.000000,0.000000,0.420000,-1.340000
25.597000,353.000000,353.000000,-3.290000,20.000000,18.000000,0.000000,0.000000,1.000000,0.000000,0.330000,-1.770000
25.601999,328.000000,328.000000,-2.790000,20.000000,20.000000,0.000000,0.000000,1.000000,0.000000,0.280000,-1.000000
25.607000,228.000000,228.000000,-1.840000,20.000000,20.000000,0.000000,0.000000,1.000000,0.000000,0.180000,-1.900000
25.612000,197.000000,197.000000,-1.060000,20.000000,20.000000,0.000000,0.000000,1.000000,0.000000,0.110000,-1.570000
25.617001,103.000000,103.000000,-0.150000,20.000000,20.000000,0.000000,0.000000,1.000000,0.000000,0.020000,-1.810000
25.622000,14.000000,14.000000,0.220000,20.000000,18.000000,0.000000,0.000000,1.000000,0.000000,-0.020000,-0.750000
25.627001,-20.000000,-20.000000,1.040000,20.000000,18.000000,0.000000,0.000000,1.000000,0.000000,-0.100000,-1.640000
25.632000,-114.000000,-114.000000,1.650000,18.000000,16.000000,0.000000,0.000000,1.000000,0.000000,-0.170000,-1.220000
25.636999,-163.000000,-163.000000,2.470000,18.000000,16.000000,0.000000,0.000000,1.000000,0.000000,-0.250000,-1.640000
25.642000,-274.000000,-274.000000,3.220000,14.000000,12.000000,0.000000,0.000000,1.000000,0.000000,-0.320000,-1.510000
25.646999,-352.000000,-352.000000,3.880000,14.000000,12.000000,0.000000,0.000000,1.000000,0.000000,-0.390000,-1.320000
25.652000,-415.000000,-415.000000,4.640000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,-0.460000,-1.510000
25.657000,-529.000000,-529.000000,5.210000,10.000000,10.000000,0.000000,0.000000,1.000000,0.000000,-0.520000,-1.140000
25.662001,-563.000000,-563.000000,5.870000,6.000000,6.000000,0.000000,0.000000,1.000000,0.000000,-0.590000,-1.320000
25.667000,-673.000000,-673.000000,6.350000,6.000000,6.000000,0.000000,0.000000,1.000000,0.000000,-0.630000,-0.960000
25.672001,-693.000000,-693.000000,6.520000,0.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.650000,-0.360000
25.677000,-600.000000,-600.000000,6.320000,0.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,-0.630000,0.400000
25.681999,-475.000000,-475.000000,6.380000,-4.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.640000,-0.120000
25.687000,-552.000000,-552.000000,6.400000,-4.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,-0.640000,-0.040000
25.691999,-542.000000,-542.000000,6.470000,-12.000000,-14.000000,0.000000,0.000000,1.000000,0.000000,-0.650000,-0.130000
25.697001,-563.000000,-563.000000,6.050000,-12.000000,-14.000000,0.000000,0.000000,1.000000,0.000000,-0.600000,0.840000
25.702000,-359.000000,-359.000000,5.680000,-14.000000,-16.000000,0.000000,0.000000,1.000000,0.000000,-0.570000,0.730000
25.707001,-352.000000,-352.000000,5.090000,-14.000000,-16.000000,0.000000,0.000000,1.000000,0.000000,-0.510000,1.180000
25.712000,-254.000000,-254.000000,4.300000,-18.000000,-20.000000,0.000000,0.000000,1.000000,0.000000,-0.430000,1.580000
25.716999,-165.000000,-165.000000,3.440000,-18.000000,-20.000000,0.000000,0.000000,1.000000,0.000000,-0.340000,1.730000
25.722000,-119.000000,-119.000000,2.770000,-20.000000,-22.000000,0.000000,0.000000,1.000000,0.000000,-0.280000,1.330000
25.726999,-118.000000,-118.000000,1.850000,-20.000000,-22.000000,0.000000,0.000000,1.000000,0.000000,-0.190000,1.840000
25.732000,-61.000000,-61.000000,0.940000,-18.000000,-20.000000,0.000000,0.000000,1.000000,0.000000,-0.090000,1.810000
25.737000,-31.000000,-31.000000,-0.030000,-18.000000,-20.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.940000
25.742001,3.000000,3.000000,-0.800000,-18.000000,-18.000000,0.000000,0.000000,1.000000,0.000000,0.080000,1.540000
25.747000,32.000000,32.000000,-1.740000,-18.000000,-18.000000,0.000000,0.000000,1.000000,0.000000,0.170000,1.880000
25.752001,60.000000,60.000000,-2.560000,-14.000000,-16.000000,0.000000,0.000000,1.000000,0.000000,0.260000,1.650000
25.757000,94.000000,94.000000,-3.290000,-14.000000,-16.000000,0.000000,0.000000,1.000000,0.000000,0.330000,1.450000
25.761999,133.000000,133.000000,-3.980000,-10.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,0.400000,1.390000
25.767000,166.000000,166.000000,-4.500000,-10.000000,-12.000000,0.000000,0.000000,1.000000,0.000000,0.450000,1.040000
25.771999,224.000000,224.000000,-4.970000,-8.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,0.500000,0.930000
25.777000,260.000000,260.000000,-5.500000,-8.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,0.550000,1.070000
25.782000,270.000000,270.000000,-6.220000,-4.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,0.620000,1.420000
25.787001,254.000000,254.000000,-6.600000,-4.000000,-6.000000,0.000000,0.000000,1.000000,0.000000,0.660000,0.760000
25.792000,365.000000,365.000000,-6.790000,-2.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,0.680000,0.380000
25.797001,378.000000,378.000000,-6.840000,-2.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,0.680000,0.110000
25.802000,373.000000,373.000000,-7.050000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.700000,0.410000
25.806999,387.000000,387.000000,-7.280000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.730000,0.460000
25.812000,395.000000,395.000000,-7.310000,4.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.730000,0.060000
25.816999,387.000000,387.000000,-7.110000,4.000000,4.000000,0.000000,0.000000,1.000000,0.000000,0.710000,-0.400000
25.822001,388.000000,388.000000,-7.140000,8.000000,6.000000,0.000000,0.000000,1.000000,0.000000,0.710000,0.070000
25.827000,381.000000,381.000000,-7.100000,8.000000,6.000000,0.000000,0.000000,1.000000,0.000000,0.710000,-0.080000
25.832001,380.000000,380.000000,-6.940000,12.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.690000,-0.330000
25.837000,380.000000,380.000000,-6.310000,12.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.630000,-1.240000
25.841999,466.000000,466.000000,-6.030000,14.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.600000,-0.560000
25.847000,371.000000,371.000000,-5.430000,14.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.540000,-1.210000
25.851999,416.000000,416.000000,-4.980000,16.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.500000,-0.890000
25.857000,360.000000,360.000000,-4.360000,16.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.440000,-1.250000
25.862000,356.000000,356.000000,-4.180000,18.000000,14.000000,0.000000,0.000000,1.000000,0.000000,0.420000,-0.360000
25.867001,273.000000,273.000000,-3.820000,18.000000,14.000000,0.000000,0.000000,1.000000,0.000000,0.380000,-0.710000
25.872000,280.000000,280.000000,-3.180000,18.000000,16.000000,0.000000,0.000000,1.000000,0.000000,0.320000,-1.270000
25.877001,275.000000,275.000000,-2.250000,18.000000,16.000000,0.000000,0.000000,1.000000,0.000000,0.230000,-1.860000
25.882000,236.000000,236.000000,-1.760000,20.000000,18.000000,0.000000,0.000000,1.000000,0.000000,0.180000,-0.990000
25.886999,147.000000,147.000000,-0.760000,20.000000,18.000000,0.000000,0.000000,1.000000,0.000000,0.080000,-2.010000
25.892000,84.000000,84.000000,0.090000,18.000000,18.000000,0.000000,0.000000,1.000000,0.000000,-0.010000,-1.680000
25.896999,-12.000000,-12.000000,0.930000,18.000000,18.000000,0.000000,0.000000,1.000000,0.000000,-0.090000,-1.690000
25.902000,-103.000000,-103.000000,1.580000,18.000000,16.000000,0.000000,0.000000,1.000000,0.000000,-0.160000,-1.300000
25.907000,-160.000000,-160.000000,2.390000,18.000000,16.000000,0.000000,0.000000,1.000000,0.000000,-0.240000,-1.620000
25.912001,-263.000000,-263.000000,3.100000,14.000000,14.000000,0.000000,0.000000,1.000000,0.000000,-0.310000,-1.410000
25.917000,-330.000000,-330.000000,3.790000,14.000000,14.000000,0.000000,0.000000,1.000000,0.000000,-0.380000,-1.380000
25.922001,-409.000000,-409.000000,4.630000,10.000000,8.000000,0.000000,0.000000,1.000000,0.000000,-0.460000,-1.680000
25.927000,-548.000000,-548.000000,5.220000,10.000000,8.000000,0.000000,0.000000,1.000000,0.000000,-0.520000,-1.190000
25.931999,-570.000000,-570.000000,5.880000,6.000000,6.000000,0.000000,0.000000,1.000000,0.000000,-0.590000,-1.310000
25.937000,-673.000000,-673.000000,6.200000,6.000000,6.000000,0.000000,0.000000,1.000000,0.000000,-0.620000,-0.640000
25.941999,-623.000000,-623.000000,6.690000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.670000,-0.980000
25.947001,-743.000000,-743.000000,6.980000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.700000,-0.580000
25.952000,-703.000000,-703.000000,7.150000,-6.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.720000,-0.340000
25.957001,-665.000000,-665.000000,6.950000,-6.000000,-8.000000,0.000000,0.000000,1.000000,0.000000,-0.690000,0.410000
25.962000,-531.000000,-531.000000,6.740000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.670000,0.400000
25.966999,-514.000000,-514.000000,6.590000,-10.000000,-10.000000,0.000000,0.000000,1.000000,0.000000,-0.660000,0.320000
25.972000,-511.000000,-511.000000,6.500000,-18.000000,-18.000000,0.000000,0.000000,1.000000,0.000000,-0.650000,0.170000
25.976999,-524.000000,-524.000000,5.970000,-18.000000,-18.000000,0.000000,0.000000,1.000000,0.000000,-0.600000,1.060000
25.982000,-325.000000,-325.000000,5.520000,-20.000000,-20.000000,0.000000,0.000000,1.000000,0.000000,-0.550000,0.910000
25.987000,-314.000000,-314.000000,4.900000,-20.000000,-20.000000,0.000000,0.000000,1.000000,0.000000,-0.490000,1.230000
25.992001,-238.000000,-238.000000,4.080000,-22.000000,-22.000000,0.000000,0.000000,1.000000,0.000000,-0.410000,1.640000
25.997000,-151.000000,-151.000000,3.020000,-22.000000,-22.000000,0.000000,0.000000,1.000000,0.000000,-0.300000,2.130000
26.002001,-95.000000,-95.000000,2.330000,-22.000000,-24.000000,0.000000,0.000000,1.000000,0.000000,-0.230000,1.370000
26.007000,-97.000000,-97.000000,1.300000,-22.000000,-24.000000,0.000000,0.000000,1.000000,0.000000,-0.130000,2.070000
26.011999,-40.000000,-40.000000,0.430000,-20.000000,-22.000000,0.000000,0.000000,1.000000,0.000000,-0.040000,1.740000
