I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
740.452026,0.580000,2.270000,62.000000,0.000000,0.000000,1.000000,0.170000,0.260000,0.220000
740.456970,0.670000,2.270000,55.000000,0.000000,0.000000,1.000000,0.160000,0.210000,0.180000
740.461975,0.550000,2.270000,53.000000,2.000000,0.000000,1.000000,0.170000,0.290000,0.250000
740.466980,0.650000,2.270000,57.000000,2.000000,0.000000,1.000000,0.160000,0.380000,0.320000
740.471985,0.780000,3.200000,46.000000,0.000000,0.000000,1.000000,0.150000,0.340000,0.280000
740.476990,0.870000,3.200000,37.000000,0.000000,0.000000,1.000000,0.230000,0.250000,0.210000
740.481995,0.870000,2.750000,86.000000,2.000000,0.000000,1.000000,0.230000,0.270000,0.220000
740.487000,0.930000,2.750000,87.000000,2.000000,0.000000,1.000000,0.180000,0.340000,0.280000
740.492004,1.030000,2.760000,57.000000,2.000000,0.000000,1.000000,0.170000,0.330000,0.270000
740.497009,1.150000,2.760000,50.000000,2.000000,0.000000,1.000000,0.160000,0.240000,0.200000
740.502014,1.110000,3.230000,47.000000,2.000000,0.000000,1.000000,0.160000,0.240000,0.200000
740.507019,1.190000,3.230000,52.000000,2.000000,0.000000,1.000000,0.200000,0.320000,0.270000
740.512024,1.290000,3.250000,71.000000,2.000000,0.000000,1.000000,0.190000,0.300000,0.250000
740.517029,1.390000,3.250000,65.000000,2.000000,0.000000,1.000000,0.190000,0.200000,0.170000
740.521973,1.330000,3.260000,64.000000,2.000000,0.000000,1.000000,0.190000,0.260000,0.220000
740.526978,1.370000,3.260000,68.000000,2.000000,0.000000,1.000000,0.190000,0.380000,0.320000
740.531982,1.540000,3.270000,61.000000,2.000000,0.000000,1.000000,0.170000,0.370000,0.310000
740.536987,1.790000,3.270000,48.000000,2.000000,0.000000,1.000000,0.150000,0.140000,0.110000
740.541992,1.870000,3.290000,44.000000,4.000000,0.000000,1.000000,0.140000,0.020000,0.010000
740.546997,1.860000,3.290000,51.000000,4.000000,0.000000,1.000000,0.140000,0.110000,0.090000
740.552002,2.050000,4.230000,56.000000,4.000000,0.000000,1.000000,0.120000,0.050000,0.040000
740.557007,2.230000,4.230000,50.000000,4.000000,0.000000,1.000000,0.200000,-0.220000,-0.180000
740.562012,2.240000,3.800000,108.000000,2.000000,0.000000,1.000000,0.200000,-0.380000,-0.310000
740.567017,2.250000,3.800000,126.000000,2.000000,0.000000,1.000000,0.150000,-0.380000,-0.320000
740.572021,2.280000,3.820000,114.000000,2.000000,0.000000,1.000000,0.150000,-0.450000,-0.380000
740.577026,2.340000,3.820000,123.000000,2.000000,0.000000,1.000000,0.150000,-0.660000,-0.550000
740.581970,2.070000,3.840000,139.000000,4.000000,0.000000,1.000000,0.170000,-0.690000,-0.580000
740.586975,1.990000,3.840000,167.000000,4.000000,0.000000,1.000000,0.180000,-0.570000,-0.470000
740.591980,1.960000,4.320000,175.000000,4.000000,0.000000,1.000000,0.190000,-0.600000,-0.500000
740.596985,1.960000,4.320000,180.000000,4.000000,0.000000,1.000000,0.240000,-0.830000,-0.690000
740.601990,1.670000,4.350000,220.000000,4.000000,0.000000,1.000000,0.270000,-0.870000,-0.730000
740.606995,1.540000,4.350000,247.000000,4.000000,0.000000,1.000000,0.280000,-0.810000,-0.680000
740.612000,1.320000,4.840000,260.000000,4.000000,0.000000,1.000000,0.300000,-0.710000,-0.590000
740.617004,1.300000,4.840000,270.000000,4.000000,0.000000,1.000000,0.350000,-0.830000,-0.690000
740.622009,0.990000,4.880000,303.000000,8.000000,0.000000,1.000000,0.390000,-0.880000,-0.730000
740.627014,0.740000,4.880000,325.000000,8.000000,0.000000,1.000000,0.410000,-0.700000,-0.590000
740.632019,0.410000,6.310000,336.000000,8.000000,0.000000,1.000000,0.450000,-0.480000,-0.400000
740.637024,0.530000,6.310000,340.000000,8.000000,0.000000,1.000000,0.580000,-0.590000,-0.490000
740.642029,0.230000,6.370000,408.000000,12.000000,0.000000,1.000000,0.610000,-0.670000,-0.560000
740.646973,0.130000,6.370000,426.000000,12.000000,0.000000,1.000000,0.620000,-0.660000,-0.550000
740.651978,-0.110000,7.820000,435.000000,12.000000,0.000000,1.000000,0.650000,-0.550000,-0.460000
740.656982,-0.130000,7.820000,442.000000,12.000000,0.000000,1.000000,0.790000,-0.580000,-0.480000
740.661987,-0.430000,8.360000,520.000000,14.000000,0.000000,1.000000,0.830000,-0.620000,-0.510000
740.666992,-0.780000,8.360000,538.000000,14.000000,0.000000,1.000000,0.910000,-0.350000,-0.290000
740.671997,-0.810000,8.910000,572.000000,16.000000,0.000000,1.000000,0.920000,-0.040000,-0.030000
740.677002,-0.660000,8.910000,549.000000,16.000000,0.000000,1.000000,0.960000,-0.100000,-0.080000
740.682007,-0.810000,10.390000,558.000000,16.000000,0.000000,1.000000,0.970000,-0.170000,-0.140000
740.687012,-0.730000,10.390000,562.000000,16.000000,0.000000,1.000000,1.110000,-0.150000,-0.120000
740.692017,-1.060000,10.510000,632.000000,22.000000,0.000000,1.000000,1.150000,0.040000,0.030000
740.697021,-1.070000,10.510000,637.000000,22.000000,0.000000,1.000000,1.160000,0.340000,0.280000
740.702026,-1.030000,13.410000,621.000000,22.000000,0.000000,1.000000,1.150000,0.340000,0.280000
740.706970,-0.930000,13.410000,605.000000,22.000000,0.000000,1.000000,1.430000,0.340000,0.290000
740.711975,-1.100000,13.560000,743.000000,28.000000,0.000000,1.000000,1.450000,0.620000,0.520000
740.716980,-0.770000,13.560000,733.000000,28.000000,0.000000,1.000000,1.430000,0.770000,0.640000
740.721985,-0.590000,16.969999,703.000000,28.000000,0.000000,1.000000,1.410000,0.680000,0.560000
740.726990,-0.350000,16.969999,684.000000,28.000000,0.000000,1.000000,1.730000,0.660000,0.550000
740.731995,-0.440000,16.709999,800.000000,34.000000,0.000000,1.000000,1.740000,0.980000,0.810000
740.737000,-0.110000,16.709999,800.000000,34.000000,0.000000,1.000000,1.680000,1.240000,1.040000
740.742004,0.100000,18.000000,777.000000,32.000000,0.000000,1.000000,1.660000,1.280000,1.060000
740.747009,0.550000,18.000000,747.000000,32.000000,0.000000,1.000000,1.740000,1.240000,1.040000
740.752014,0.670000,18.000000,781.000000,38.000000,0.000000,1.000000,1.730000,1.430000,1.190000
740.757019,1.010000,18.000000,760.000000,38.000000,0.000000,1.000000,1.700000,1.610000,1.340000
740.762024,1.380000,18.000000,723.000000,40.000000,0.000000,1.000000,1.660000,1.650000,1.380000
740.767029,1.960000,18.000000,688.000000,40.000000,0.000000,1.000000,1.600000,1.680000,1.400000
740.771973,2.140000,18.000000,646.000000,44.000000,0.000000,1.000000,1.590000,1.840000,1.540000
740.776978,2.760000,18.000000,620.000000,44.000000,0.000000,1.000000,1.520000,1.900000,1.580000
740.781982,3.170000,18.000000,574.000000,42.000000,0.000000,1.000000,1.480000,1.800000,1.500000
740.786987,3.810000,18.000000,549.000000,42.000000,0.000000,1.000000,1.420000,1.720000,1.440000
740.791992,4.140000,18.000000,517.000000,48.000000,0.000000,1.000000,1.390000,1.790000,1.490000
740.796997,4.800000,18.000000,496.000000,48.000000,0.000000,1.000000,1.320000,1.700000,1.420000
740.802002,5.170000,18.000000,463.000000,44.000000,0.000000,1.000000,1.280000,1.570000,1.310000
740.807007,5.550000,18.000000,453.000000,44.000000,0.000000,1.000000,1.250000,1.560000,1.300000
740.812012,6.170000,18.000000,438.000000,44.000000,0.000000,1.000000,1.180000,1.410000,1.180000
740.817017,6.530000,18.000000,417.000000,44.000000,0.000000,1.000000,1.150000,1.210000,1.010000
740.822021,6.710000,18.000000,416.000000,44.000000,0.000000,1.000000,1.130000,1.260000,1.050000
740.827026,7.000000,18.000000,414.000000,44.000000,0.000000,1.000000,1.100000,1.310000,1.090000
740.831970,7.450000,18.000000,402.000000,42.000000,0.000000,1.000000,1.050000,1.160000,0.970000
740.836975,7.790000,18.000000,388.000000,42.000000,0.000000,1.000000,1.020000,0.940000,0.790000
740.841980,7.760000,18.000000,387.000000,40.000000,0.000000,1.000000,1.020000,0.990000,0.820000
740.846985,8.000000,18.000000,398.000000,40.000000,0.000000,1.000000,1.000000,1.070000,0.890000
740.851990,8.400000,18.000000,386.000000,38.000000,0.000000,1.000000,0.960000,0.890000,0.750000
740.856995,8.700000,18.000000,375.000000,38.000000,0.000000,1.000000,0.930000,0.660000,0.550000
740.862000,8.690000,18.000000,377.000000,38.000000,0.000000,1.000000,0.930000,0.630000,0.530000
740.867004,8.860000,18.000000,390.000000,38.000000,0.000000,1.000000,0.910000,0.630000,0.530000
740.872009,9.070000,18.000000,390.000000,36.000000,0.000000,1.000000,0.890000,0.460000,0.380000
740.877014,9.250000,18.000000,393.000000,36.000000,0.000000,1.000000,0.870000,0.250000,0.210000
740.882019,9.150000,18.000000,402.000000,34.000000,0.000000,1.000000,0.880000,0.230000,0.190000
740.887024,9.180000,18.000000,421.000000,34.000000,0.000000,1.000000,0.880000,0.290000,0.240000
740.892029,9.330000,18.000000,426.000000,34.000000,0.000000,1.000000,0.870000,0.130000,0.110000
740.896973,9.520000,18.000000,429.000000,34.000000,0.000000,1.000000,0.850000,-0.050000,-0.040000
740.901978,9.200000,18.000000,436.000000,34.000000,0.000000,1.000000,0.880000,0.010000,0.010000
740.906982,9.150000,18.000000,460.000000,34.000000,0.000000,1.000000,0.890000,0.150000,0.130000
740.911987,9.270000,18.000000,462.000000,34.000000,0.000000,1.000000,0.870000,0.040000,0.030000
740.916992,9.320000,18.000000,459.000000,34.000000,0.000000,1.000000,0.870000,-0.110000,-0.090000
740.921997,9.030000,18.000000,468.000000,32.000000,0.000000,1.000000,0.900000,0.000000,0.000000
740.927002,8.990000,18.000000,484.000000,32.000000,0.000000,1.000000,0.900000,0.210000,0.170000
740.932007,9.030000,18.000000,477.000000,34.000000,0.000000,1.000000,0.900000,0.210000,0.170000
740.937012,9.110000,18.000000,469.000000,34.000000,0.000000,1.000000,0.890000,0.140000,0.120000
740.942017,8.900000,18.000000,464.000000,34.000000,0.000000,1.000000,0.910000,0.220000,0.190000
740.947021,8.770000,18.000000,471.000000,34.000000,0.000000,1.000000,0.920000,0.480000,0.400000
740.952026,8.980000,18.000000,463.000000,34.000000,0.000000,1.000000,0.900000,0.620000,0.510000
740.956970,9.140000,18.000000,436.000000,34.000000,0.000000,1.000000,0.890000,0.480000,0.400000
740.961975,9.060000,18.000000,422.000000,32.000000,0.000000,1.000000,0.890000,0.580000,0.490000
740.966980,9.180000,18.000000,419.000000,32.000000,0.000000,1.000000,0.880000,0.710000,0.590000
740.971985,9.490000,18.000000,401.000000,34.000000,0.000000,1.000000,0.850000,0.580000,0.480000
740.976990,9.650000,18.000000,384.000000,34.000000,0.000000,1.000000,0.840000,0.400000,0.330000
740.981995,9.570000,18.000000,383.000000,34.000000,0.000000,1.000000,0.840000,0.500000,0.420000
740.987000,9.670000,18.000000,387.000000,34.000000,0.000000,1.000000,0.830000,0.620000,0.510000
740.992004,9.880000,18.000000,377.000000,34.000000,0.000000,1.000000,0.810000,0.500000,0.420000
740.997009,10.070000,18.000000,367.000000,34.000000,0.000000,1.000000,0.790000,0.380000,0.310000
741.002014,9.910000,18.000000,364.000000,32.000000,0.000000,1.000000,0.810000,0.470000,0.390000
741.007019,10.020000,18.000000,373.000000,32.000000,0.000000,1.000000,0.800000,0.560000,0.460000
741.012024,10.210000,18.000000,363.000000,30.000000,0.000000,1.000000,0.780000,0.420000,0.350000
741.017029,10.410000,18.000000,357.000000,30.000000,0.000000,1.000000,0.760000,0.280000,0.230000
741.021973,10.220000,18.000000,355.000000,30.000000,0.000000,1.000000,0.780000,0.370000,0.310000
741.026978,10.320000,18.000000,367.000000,30.000000,0.000000,1.000000,0.770000,0.470000,0.390000
741.031982,10.440000,18.000000,358.000000,30.000000,0.000000,1.000000,0.760000,0.350000,0.290000
741.036987,10.650000,18.000000,355.000000,30.000000,0.000000,1.000000,0.730000,0.240000,0.200000
741.041992,10.400000,18.000000,351.000000,30.000000,0.000000,1.000000,0.760000,0.350000,0.290000
741.046997,10.520000,18.000000,364.000000,30.000000,0.000000,1.000000,0.750000,0.460000,0.380000
741.052002,10.680000,18.000000,353.000000,30.000000,0.000000,1.000000,0.730000,0.310000,0.260000
741.057007,10.840000,18.000000,348.000000,30.000000,0.000000,1.000000,0.720000,0.180000,0.150000
741.062012,10.600000,18.000000,347.000000,26.000000,0.000000,1.000000,0.740000,0.300000,0.250000
741.067017,10.730000,18.000000,360.000000,26.000000,0.000000,1.000000,0.730000,0.370000,0.310000
741.072021,10.830000,18.000000,350.000000,28.000000,0.000000,1.000000,0.720000,0.250000,0.210000
741.077026,10.990000,18.000000,348.000000,28.000000,0.000000,1.000000,0.700000,0.130000,0.110000
741.081970,10.740000,18.000000,348.000000,26.000000,0.000000,1.000000,0.730000,0.200000,0.170000
741.086975,10.830000,18.000000,363.000000,26.000000,0.000000,1.000000,0.720000,0.280000,0.230000
741.091980,10.920000,18.000000,356.000000,28.000000,0.000000,1.000000,0.710000,0.170000,0.140000
741.096985,11.110000,18.000000,354.000000,28.000000,0.000000,1.000000,0.690000,0.050000,0.040000
741.101990,10.820000,18.000000,352.000000,26.000000,0.000000,1.000000,0.720000,0.150000,0.120000
741.106995,10.860000,18.000000,368.000000,26.000000,0.000000,1.000000,0.710000,0.280000,0.230000
741.112000,10.990000,18.000000,361.000000,26.000000,0.000000,1.000000,0.700000,0.170000,0.140000
741.117004,11.080000,18.000000,355.000000,26.000000,0.000000,1.000000,0.690000,0.050000,0.040000
741.122009,10.830000,18.000000,357.000000,26.000000,0.000000,1.000000,0.720000,0.160000,0.140000
741.127014,10.880000,18.000000,369.000000,26.000000,0.000000,1.000000,0.710000,0.250000,0.210000
741.132019,10.930000,18.000000,362.000000,26.000000,0.000000,1.000000,0.710000,0.140000,0.120000
741.137024,11.070000,18.000000,361.000000,26.000000,0.000000,1.000000,0.690000,0.050000,0.040000
741.142029,10.800000,18.000000,359.000000,26.000000,0.000000,1.000000,0.720000,0.140000,0.120000
741.146973,10.700000,18.000000,373.000000,26.000000,0.000000,1.000000,0.730000,0.320000,0.270000
741.151978,10.750000,18.000000,370.000000,26.000000,0.000000,1.000000,0.730000,0.370000,0.310000
741.156982,10.950000,18.000000,359.000000,26.000000,0.000000,1.000000,0.710000,0.300000,0.250000
741.161987,10.650000,18.000000,346.000000,24.000000,0.000000,1.000000,0.730000,0.430000,0.360000
741.166992,10.700000,18.000000,354.000000,24.000000,0.000000,1.000000,0.730000,0.690000,0.580000
741.171997,10.890000,18.000000,334.000000,26.000000,0.000000,1.000000,0.710000,0.730000,0.610000
741.177002,11.150000,18.000000,310.000000,26.000000,0.000000,1.000000,0.680000,0.630000,0.530000
741.182007,11.030000,18.000000,292.000000,26.000000,0.000000,1.000000,0.700000,0.760000,0.640000
741.187012,11.280000,18.000000,290.000000,26.000000,0.000000,1.000000,0.670000,0.820000,0.680000
741.192017,11.490000,18.000000,267.000000,24.000000,0.000000,1.000000,0.650000,0.700000,0.580000
741.197021,11.780000,18.000000,256.000000,24.000000,0.000000,1.000000,0.620000,0.600000,0.500000
741.202026,11.630000,18.000000,245.000000,26.000000,0.000000,1.000000,0.640000,0.670000,0.560000
741.206970,12.010000,18.000000,253.000000,26.000000,0.000000,1.000000,0.600000,0.700000,0.580000
741.211975,12.110000,18.000000,230.000000,24.000000,0.000000,1.000000,0.590000,0.570000,0.470000
741.216980,12.360000,18.000000,231.000000,24.000000,0.000000,1.000000,0.560000,0.440000,0.370000
741.221985,12.300000,18.000000,227.000000,22.000000,0.000000,1.000000,0.570000,0.430000,0.360000
741.226990,12.600000,18.000000,236.000000,22.000000,0.000000,1.000000,0.540000,0.380000,0.320000
741.231995,12.650000,18.000000,227.000000,22.000000,0.000000,1.000000,0.540000,0.280000,0.240000
741.237000,12.760000,18.000000,234.000000,22.000000,0.000000,1.000000,0.520000,0.220000,0.180000
741.242004,12.570000,18.000000,237.000000,20.000000,0.000000,1.000000,0.540000,0.340000,0.280000
741.247009,12.800000,18.000000,247.000000,20.000000,0.000000,1.000000,0.520000,0.330000,0.270000
741.252014,12.810000,18.000000,235.000000,20.000000,0.000000,1.000000,0.520000,0.230000,0.190000
741.257019,12.960000,18.000000,240.000000,20.000000,0.000000,1.000000,0.500000,0.170000,0.140000
741.262024,12.790000,18.000000,238.000000,20.000000,0.000000,1.000000,0.520000,0.240000,0.200000
741.267029,12.980000,18.000000,249.000000,20.000000,0.000000,1.000000,0.500000,0.250000,0.210000
741.271973,12.940000,18.000000,239.000000,18.000000,0.000000,1.000000,0.510000,0.170000,0.140000
741.276978,13.090000,18.000000,244.000000,18.000000,0.000000,1.000000,0.490000,0.130000,0.100000
741.281982,12.810000,18.000000,241.000000,18.000000,0.000000,1.000000,0.520000,0.250000,0.210000
741.286987,13.040000,18.000000,253.000000,18.000000,0.000000,1.000000,0.500000,0.290000,0.240000
741.291992,13.100000,18.000000,237.000000,18.000000,0.000000,1.000000,0.490000,0.200000,0.170000
741.296997,13.140000,18.000000,235.000000,18.000000,0.000000,1.000000,0.490000,0.180000,0.150000
741.302002,12.910000,18.000000,235.000000,18.000000,0.000000,1.000000,0.510000,0.380000,0.310000
741.307007,13.190000,18.000000,240.000000,18.000000,0.000000,1.000000,0.480000,0.400000,0.330000
741.312012,13.230000,18.000000,219.000000,18.000000,0.000000,1.000000,0.480000,0.310000,0.260000
741.317017,13.340000,18.000000,216.000000,18.000000,0.000000,1.000000,0.470000,0.300000,0.250000
741.322021,13.140000,18.000000,211.000000,16.000000,0.000000,1.000000,0.490000,0.470000,0.390000
741.327026,13.420000,18.000000,214.000000,16.000000,0.000000,1.000000,0.460000,0.480000,0.400000
741.331970,13.500000,18.000000,194.000000,18.000000,0.000000,1.000000,0.450000,0.380000,0.320000
741.336975,13.620000,18.000000,190.000000,18.000000,0.000000,1.000000,0.440000,0.320000,0.270000
741.341980,13.440000,18.000000,187.000000,18.000000,0.000000,1.000000,0.460000,0.470000,0.390000
741.346985,13.700000,18.000000,192.000000,18.000000,0.000000,1.000000,0.430000,0.470000,0.390000
741.351990,13.780000,18.000000,175.000000,16.000000,0.000000,1.000000,0.420000,0.400000,0.330000
741.356995,13.860000,18.000000,172.000000,16.000000,0.000000,1.000000,0.410000,0.400000,0.330000
741.362000,13.720000,18.000000,168.000000,16.000000,0.000000,1.000000,0.430000,0.550000,0.460000
741.367004,14.000000,18.000000,169.000000,16.000000,0.000000,1.000000,0.400000,0.550000,0.460000
741.372009,14.080000,18.000000,150.000000,14.000000,0.000000,1.000000,0.390000,0.480000,0.400000
741.377014,14.230000,18.000000,146.000000,14.000000,0.000000,1.000000,0.380000,0.440000,0.360000
741.382019,14.100000,18.000000,140.000000,14.000000,0.000000,1.000000,0.390000,0.550000,0.460000
741.387024,14.390000,18.000000,143.000000,14.000000,0.000000,1.000000,0.360000,0.540000,0.450000
741.392029,14.500000,18.000000,125.000000,14.000000,0.000000,1.000000,0.350000,0.440000,0.370000
741.396973,14.670000,18.000000,123.000000,14.000000,0.000000,1.000000,0.330000,0.360000,0.300000
741.401978,14.620000,18.000000,119.000000,14.000000,0.000000,1.000000,0.340000,0.410000,0.340000
741.406982,14.780000,18.000000,124.000000,14.000000,0.000000,1.000000,0.320000,0.400000,0.340000
741.411987,14.880000,18.000000,116.000000,12.000000,0.000000,1.000000,0.310000,0.370000,0.310000
741.416992,14.950000,18.000000,113.000000,12.000000,0.000000,1.000000,0.300000,0.360000,0.300000
741.421997,14.890000,18.000000,112.000000,12.000000,0.000000,1.000000,0.310000,0.450000,0.370000
741.427002,15.060000,18.000000,112.000000,12.000000,0.000000,1.000000,0.290000,0.480000,0.400000
741.432007,15.210000,18.000000,100.000000,10.000000,0.000000,1.000000,0.280000,0.440000,0.370000
741.437012,15.280000,18.000000,91.000000,10.000000,0.000000,1.000000,0.270000,0.400000,0.340000
741.442017,15.250000,18.000000,89.000000,10.000000,0.000000,1.000000,0.270000,0.470000,0.390000
741.447021,15.380000,18.000000,88.000000,10.000000,0.000000,1.000000,0.260000,0.490000,0.410000
741.452026,15.530000,18.000000,78.000000,10.000000,0.000000,1.000000,0.250000,0.460000,0.380000
741.456970,15.620000,18.000000,70.000000,10.000000,0.000000,1.000000,0.240000,0.420000,0.350000
741.461975,15.610000,18.000000,67.000000,10.000000,0.000000,1.000000,0.240000,0.480000,0.400000
741.466980,15.730000,18.000000,66.000000,10.000000,0.000000,1.000000,0.230000,0.480000,0.400000
741.471985,15.880000,18.000000,58.000000,10.000000,0.000000,1.000000,0.210000,0.480000,0.400000
741.476990,15.970000,18.000000,50.000000,10.000000,0.000000,1.000000,0.200000,0.460000,0.380000
741.481995,15.940000,18.000000,45.000000,8.000000,0.000000,1.000000,0.210000,0.510000,0.420000
741.487000,16.110001,18.000000,45.000000,8.000000,0.000000,1.000000,0.190000,0.560000,0.470000
741.492004,16.250000,18.000000,32.000000,8.000000,0.000000,1.000000,0.180000,0.530000,0.440000
741.497009,16.320000,18.000000,23.000000,8.000000,0.000000,1.000000,0.170000,0.520000,0.440000
741.502014,16.420000,18.000000,19.000000,6.000000,0.000000,1.000000,0.160000,0.540000,0.450000
741.507019,16.549999,18.000000,12.000000,6.000000,0.000000,1.000000,0.140000,0.540000,0.450000
741.512024,16.700001,18.000000,4.000000,6.000000,0.000000,1.000000,0.130000,0.490000,0.410000
741.517029,16.820000,18.000000,-2.000000,6.000000,0.000000,1.000000,0.120000,0.460000,0.380000
741.521973,16.920000,18.000000,-6.000000,4.000000,0.000000,1.000000,0.110000,0.460000,0.380000
741.526978,17.000000,18.000000,-9.000000,4.000000,0.000000,1.000000,0.100000,0.490000,0.410000
741.531982,17.100000,18.000000,-14.000000,4.000000,0.000000,1.000000,0.090000,0.500000,0.420000
741.536987,17.209999,18.000000,-20.000000,4.000000,0.000000,1.000000,0.080000,0.500000,0.410000
741.541992,17.340000,18.000000,-27.000000,2.000000,0.000000,1.000000,0.070000,0.460000,0.390000
741.546997,17.440001,18.000000,-32.000000,2.000000,0.000000,1.000000,0.060000,0.430000,0.360000
741.552002,17.490000,18.000000,-35.000000,2.000000,0.000000,1.000000,0.050000,0.460000,0.380000
741.557007,17.580000,18.000000,-37.000000,2.000000,0.000000,1.000000,0.040000,0.520000,0.430000
741.562012,17.750000,18.000000,-45.000000,2.000000,0.000000,1.000000,0.030000,0.490000,0.410000
741.567017,17.860001,18.000000,-55.000000,2.000000,0.000000,1.000000,0.010000,0.420000,0.350000
741.572021,17.900000,18.000000,-58.000000,0.000000,0.000000,1.000000,0.010000,0.440000,0.370000
741.577026,17.990000,18.000000,-59.000000,0.000000,0.000000,1.000000,0.000000,0.520000,0.440000
741.581970,18.150000,18.000000,-67.000000,0.000000,0.000000,1.000000,-0.010000,0.540000,0.450000
741.586975,18.240000,18.000000,-79.000000,0.000000,0.000000,1.000000,-0.020000,0.520000,0.440000
741.591980,18.299999,18.000000,-85.000000,-2.000000,0.000000,1.000000,-0.030000,0.550000,0.460000
741.596985,18.379999,18.000000,-90.000000,-2.000000,0.000000,1.000000,-0.040000,0.680000,0.570000
741.601990,18.680000,17.940001,-102.000000,-2.000000,0.000000,1.000000,-0.070000,0.660000,0.550000
741.606995,18.799999,17.940001,-123.000000,-2.000000,0.000000,1.000000,-0.090000,0.540000,0.450000
741.612000,18.889999,17.469999,-129.000000,-2.000000,0.000000,1.000000,-0.100000,0.580000,0.480000
741.617004,18.930000,17.469999,-134.000000,-2.000000,0.000000,1.000000,-0.150000,0.790000,0.660000
741.622009,19.280001,17.450001,-172.000000,-4.000000,0.000000,1.000000,-0.180000,0.750000,0.630000
741.627014,19.440001,17.450001,-195.000000,-4.000000,0.000000,1.000000,-0.200000,0.510000,0.430000
741.632019,19.590000,16.510000,-197.000000,-4.000000,0.000000,1.000000,-0.210000,0.450000,0.380000
741.637024,19.510000,16.510000,-197.000000,-4.000000,0.000000,1.000000,-0.300000,0.700000,0.590000
741.642029,19.790001,16.480000,-251.000000,-6.000000,0.000000,1.000000,-0.330000,0.750000,0.630000
741.646973,19.950001,16.480000,-272.000000,-6.000000,0.000000,1.000000,-0.350000,0.550000,0.460000
741.651978,20.209999,15.990000,-278.000000,-6.000000,0.000000,1.000000,-0.370000,0.370000,0.310000
741.656982,20.000000,15.990000,-281.000000,-6.000000,0.000000,1.000000,-0.400000,0.530000,0.440000
741.661987,20.260000,15.490000,-295.000000,-8.000000,0.000000,1.000000,-0.430000,0.640000,0.530000
741.666992,20.420000,15.490000,-314.000000,-8.000000,0.000000,1.000000,-0.490000,0.360000,0.300000
741.671997,20.559999,14.510000,-342.000000,-8.000000,0.000000,1.000000,-0.510000,0.030000,0.030000
741.677002,20.320000,14.510000,-329.000000,-8.000000,0.000000,1.000000,-0.580000,0.120000,0.100000
741.682007,20.480000,13.990000,-359.000000,-12.000000,0.000000,1.000000,-0.600000,0.280000,0.230000
741.687012,20.639999,13.990000,-368.000000,-12.000000,0.000000,1.000000,-0.660000,0.090000,0.080000
741.692017,20.730000,13.000000,-398.000000,-12.000000,0.000000,1.000000,-0.670000,-0.190000,-0.160000
741.697021,20.559999,13.000000,-386.000000,-12.000000,0.000000,1.000000,-0.760000,-0.180000,-0.150000
741.702026,20.629999,12.460000,-421.000000,-12.000000,0.000000,1.000000,-0.760000,-0.040000,-0.030000
741.706970,20.760000,12.460000,-422.000000,-12.000000,0.000000,1.000000,-0.830000,-0.260000,-0.210000
741.711975,20.750000,12.370000,-450.000000,-16.000000,0.000000,1.000000,-0.830000,-0.560000,-0.470000
741.716980,20.469999,12.370000,-430.000000,-16.000000,0.000000,1.000000,-0.810000,-0.500000,-0.420000
741.721985,20.459999,10.900000,-407.000000,-18.000000,0.000000,1.000000,-0.810000,-0.350000,-0.290000
741.726990,20.350000,10.900000,-405.000000,-18.000000,0.000000,1.000000,-0.950000,-0.550000,-0.460000
741.731995,20.209999,9.860000,-474.000000,-20.000000,0.000000,1.000000,-0.930000,-0.800000,-0.670000
741.737000,20.040001,9.860000,-449.000000,-20.000000,0.000000,1.000000,-1.020000,-0.830000,-0.690000
741.742004,19.870001,8.810000,-486.000000,-20.000000,0.000000,1.000000,-1.000000,-0.740000,-0.620000
741.747009,19.740000,8.810000,-470.000000,-20.000000,0.000000,1.000000,-1.090000,-0.870000,-0.720000
741.752014,19.580000,8.210000,-514.000000,-22.000000,0.000000,1.000000,-1.080000,-1.150000,-0.960000
741.757019,19.209999,8.210000,-488.000000,-22.000000,0.000000,1.000000,-1.100000,-1.180000,-0.980000
741.762024,18.969999,6.680000,-487.000000,-24.000000,0.000000,1.000000,-1.080000,-1.060000,-0.880000
741.767029,18.730000,6.680000,-468.000000,-24.000000,0.000000,1.000000,-1.210000,-1.140000,-0.950000
741.771973,18.530001,6.520000,-536.000000,-26.000000,0.000000,1.000000,-1.190000,-1.390000,-1.150000
741.776978,18.160000,6.520000,-509.000000,-26.000000,0.000000,1.000000,-1.160000,-1.450000,-1.210000
741.781982,17.760000,4.960000,-484.000000,-26.000000,0.000000,1.000000,-1.120000,-1.340000,-1.120000
741.786987,17.530001,4.960000,-457.000000,-26.000000,0.000000,1.000000,-1.260000,-1.410000,-1.180000
741.791992,17.270000,4.780000,-527.000000,-32.000000,0.000000,1.000000,-1.230000,-1.690000,-1.410000
741.796997,16.850000,4.780000,-495.000000,-32.000000,0.000000,1.000000,-1.210000,-1.730000,-1.440000
741.802002,16.549999,2.740000,-468.000000,-30.000000,0.000000,1.000000,-1.180000,-1.660000,-1.380000
741.807007,16.250000,2.740000,-446.000000,-30.000000,0.000000,1.000000,-1.350000,-1.810000,-1.510000
741.812012,15.810000,2.990000,-535.000000,-32.000000,0.000000,1.000000,-1.310000,-1.970000,-1.640000
