time,b_kd_300_s_kp_0.465_ki_0.0012_tar40_pwma,b_kd_415_s_kp_0.643_ki_0.0012_pwma,b_kd_422_s_kp_0.532_ki_0.0012_pwma,b_kd_494_s_kp_0.743_ki_0.002_pwma,b_kd_300_s_kp_0.465_ki_0.0012_tar40_pwmb,b_kd_415_s_kp_0.643_ki_0.0012_pwmb,b_kd_422_s_kp_0.532_ki_0.0012_pwmb,b_kd_494_s_kp_0.743_ki_0.002_pwmb,b_kd_300_s_kp_0.465_ki_0.0012_tar40_pitch,b_kd_415_s_kp_0.643_ki_0.0012_pitch,b_kd_422_s_kp_0.532_ki_0.0012_pitch,b_kd_494_s_kp_0.743_ki_0.002_pitch,b_kd_300_s_kp_0.465_ki_0.0012_tar40_motor_a_speed,b_kd_415_s_kp_0.643_ki_0.0012_motor_a_speed,b_kd_422_s_kp_0.532_ki_0.0012_motor_a_speed,b_kd_494_s_kp_0.743_ki_0.002_motor_a_speed,b_kd_300_s_kp_0.465_ki_0.0012_tar40_motor_b_speed,b_kd_415_s_kp_0.643_ki_0.0012_motor_b_speed,b_kd_422_s_kp_0.532_ki_0.0012_motor_b_speed,b_kd_494_s_kp_0.743_ki_0.002_motor_b_speed,b_kd_300_s_kp_0.465_ki_0.0012_tar40_target_angle,b_kd_415_s_kp_0.643_ki_0.0012_target_angle,b_kd_422_s_kp_0.532_ki_0.0012_target_angle,b_kd_494_s_kp_0.743_ki_0.002_target_angle,b_kd_300_s_kp_0.465_ki_0.0012_tar40_angle_error,b_kd_415_s_kp_0.643_ki_0.0012_angle_error,b_kd_422_s_kp_0.532_ki_0.0012_angle_error,b_kd_494_s_kp_0.743_ki_0.002_angle_error
0.189982717201166,163.431248617485,572.161896243797,526.879593030886,800,163.431248617485,572.161896243797,526.879593030886,800,-12.073010603556,-16.50957282372,-9.33732308973072,-8.63777445280801,4,36,-14,-12,4,34,-16,-13.9829132905319,-12.0040683831838,-2.02,-15,-15,0.0689422203722065,14.48957282372,-5.66267691026928,-6.362225547192
0.194982262390671,215.113693525567,707.339552622854,752.137041592527,800,215.113693525567,707.339552622854,752.137041592527,800,-12.4338125774426,-16.4525905791377,-10.2149495126982,-9.57457263069072,4,36.0617368405188,-14,-12,4,34.1234736810377,-16,-12,-12.4916386181657,-2.04006447316862,-15,-15,-0.0578260407230899,14.4125261059691,-4.78505048730184,-5.42542736930928
0.199981807580175,268.855786634634,717.552050339441,800,800,268.855786634634,717.552050339441,800,800,-12.7095192887821,-16.2174122547482,-11.5969703126589,-10.6685804442019,4,38,-12,-11.9369084985155,4,38,-16,-11.9621450991093,-12.5003004445112,-2.67,-15,-15,0.209218844270937,13.5474122547482,-3.40302968734106,-4.3314195557981
0.204981352769679,245.452415355503,644.93068082372,800,800,245.452415355503,644.93068082372,800,800,-12.631508051185,-15.804251891177,-12.728133257817,-12.0565004910265,4,38.05748108823,-12,-2,4,38,-16,-6,-12.5490574680094,-2.61481815529921,-15,-15,0.0824505831756399,13.1894337358778,-2.27186674218303,-2.94349950897353
0.209980897959184,224.093162508859,575.358595209538,800,800,224.093162508859,575.358595209538,800,800,-12.8023678804335,-15.6087775163311,-14.1046960270358,-13.2923634684265,4.01552708480984,40,-6,-1.96740043549653,4.01552708480984,38,-8,-5.95925054437066,-12.5501552708481,-0.75,-15,-15,0.252212609585402,14.8587775163311,-0.895303972964228,-1.7076365315735
0.214980443148688,247.501099408612,662.201619960862,800,788.609778108337,247.501099408612,662.201619960862,800,788.609778108337,-13.3973196099689,-15.3006855662101,-15.2846159956918,-13.8676048598826,7.91684990143528,40.0532253359425,-6,6,7.91684990143528,38.106450671885,-8,4,-12.5891684990144,-0.732967892498398,-15,-15,0.808151110954527,14.5677176737117,0.284615995691787,-1.13239514011741
0.219979988338192,331.019481837707,633.031299006402,800,371.536038257977,331.019481837707,633.031299006402,800,371.536038257977,-13.7298636271361,-14.9590978521684,-15.9605961814274,-13.7801104670814,8,42,-2,6.0110467081434,7.9961036324586,42,-4,4.0110467081434,-12.5864543055373,-0.11,-15,-15,1.14340932159873,14.8490978521684,0.960596181427434,-1.21988953291857
0.224979533527697,340.770886537345,648.76600811686,800,117.532016233728,340.770886537345,648.76600811686,800,117.532016233728,-13.6616037942386,-14.4623492503245,-16.2922076455098,-13.8459231610391,8,42,-2,12,6.04582269253096,41.9506403246744,-4,10,-10.8116986502032,-0.0623679133107904,-15,-15,2.84990514403541,14.3999813370137,1.29220764550983,-1.15407683896095
0.229979078717201,272.013018331575,600.008984618686,742.010942945392,20.0179692373457,272.013018331575,600.008984618686,742.010942945392,20.0179692373457,-13.6300056601442,-14.1600557046359,-16.6599320780813,-14.0799568738304,8,42,5.99849062822173,12,6,40.0003593847474,1.9988679711663,10,-10.77,1.81965319371873,-15,-15,2.86000566014416,15.9797088983546,1.65993207808131,-0.92004312616963
0.234978623906706,366.766766691637,721.405935307331,611.355255802903,-109.886061956346,366.766766691637,721.405935307331,611.355255802903,-109.886061956346,-13.7815015003746,-14.0507536957775,-16.9914866643807,-14.34391097039,10,42.0451039230368,6,20,10,40.0902078460736,2,18,-11.28,1.80556674462822,-15,-15,2.50150150037456,15.8563204404057,1.99148666438069,-0.656089029610013
0.23997816909621,399.921542670407,738.958463766686,482.305282383295,-364.397724616903,399.921542670407,738.958463766686,482.305282383295,-364.397724616903,-14.2788231400561,-13.6509461030922,-17.3092479108449,-14.0806230434998,10,43.9953848629651,13.9806169915368,20,10,43.9907697259302,7.98546274365263,18,-11.28,1.18147684385116,-15,-15,2.9988231400561,14.8324229469433,2.30924791084493,-0.919376956500244
0.244977714285714,423.69363871938,653.774554877521,326.346735768636,-635.736047256824,423.69363871938,653.774554877521,326.346735768636,-635.736047256824,-14.507549109755,-13.1630558109726,-17.309999,-13.3193794756053,10,43.9591518292507,14,18,10,43.9591518292507,8,16,-9.92,1.21941848477309,-15,-14.97,4.58754910975504,14.3824742957457,2.309999,-1.65062052439469
0.249977259475219,409.066531669928,595.266126679712,127.908130725449,-718.622987203742,409.066531669928,595.266126679712,127.908130725449,-718.622987203742,-14.3905322533594,-12.831508051185,-17.2303725617944,-12.8123064312242,10,42.0088708893237,19.97205751614,18,10,42.0088708893237,15.9627433548534,16,-9.92,3.1014395918026,-15,-14.97,4.47053225335942,15.9329476429876,2.23037256179439,-2.15769356877583
0.254976804664723,436.073965020265,737.024587716893,-46.7561995290497,-685.554599470817,436.073965020265,737.024587716893,-46.7561995290497,-685.554599470817,-14.5777663271278,-12.7687192653539,-16.7931837093191,-12.2323155921233,14,42.0365924184605,20,14,14,42.073184836921,16,12,-9.96,3.08658085218529,-15,-15,4.61776632712781,15.8553001175392,1.79318370931915,-2.76768440787667
0.259976349854227,439.97452690012,791.632454034848,-226.787133799706,-608.518502343676,439.97452690012,791.632454034848,-226.787133799706,-608.518502343676,-14.9873253245126,-12.7004594324564,-16.3529632595397,-11.8227565947385,14,43.9868733583874,21.9862174295421,14,14,45.9737467167749,19.9724348590842,12,-9.96,1.83840105063204,-12.9442649604239,-15,5.02732532451261,14.5388604830885,3.40869829911581,-3.17724340526147
0.264975895043732,466.296374706363,716.740019823022,-215.40849706095,-472.940048141623,466.296374706363,716.740019823022,-215.40849706095,-472.940048141623,-15.026236422848,-12.2334546484313,-15.7979110249801,-11.4139455497989,16,44,22,8,14,45.9672732421564,20,6,-8.13,1.86158132131907,-12.93,-15,6.89623642284799,14.0950359697503,2.86791102498011,-3.58605445020107
0.269975440233236,424.365334497919,641.654203635834,-287.348655679271,-290.588780258406,424.365334497919,641.654203635834,-287.348655679271,-290.588780258406,-14.8019541147563,-11.8433984604459,-15.2249966139672,-11.0531435759124,16,44,22,8,14,44.0169923022295,18.017845049883,6,-8.13,3.74360242834857,-11.3740083641581,-15,6.67195411475631,15.5870008887945,3.8509882498091,-3.94685642408765
0.27497498542274,476.871880475001,718.028471005555,-180.702480607733,44.7084366137961,476.871880475001,718.028471005555,-180.702480607733,44.7084366137961,-14.8637012307222,-11.7060140592223,-14.8913409315913,-10.8954094910555,18,44.0284710055548,22,-2,16,44.0284710055548,18,-4,-7.7,3.75103163325025,-11.36,-15,7.16370123072221,15.4570456924726,3.53134093159125,-4.10459050894453
0.279974530612245,468.095616245326,719.978751945483,-107.780843158478,435.739765069289,468.095616245326,719.978751945483,-107.780843158478,435.739765069289,-15.1172377529128,-11.4329747276324,-14.2965813923357,-11.2659628696417,18,45.9787519454831,18.0446196090559,-2,16,45.9787519454831,14.0446196090559,-4,-7.7,3.13669313717283,-11.9137532547322,-15,7.4172377529128,14.5696678648052,2.38282813760357,-3.73403713035828
0.284974075801749,533.60044832109,670.516919830734,-73.2565017648045,800,533.60044832109,670.516919830734,-73.2565017648045,800,-15.0761255594772,-11.1274574727933,-14.2379417034723,-11.8375004552595,20,46,17.9031389869336,-6,18,46.0254252720666,13.9031389869336,-6,-6.8,3.14639930048298,-11.9460313972616,-15,8.27612555947723,14.2738567732763,2.29191030621074,-3.1624995447405
0.289973620991254,501.420812812283,634.84648186783,67.1637259099861,800,501.420812812283,634.84648186783,67.1637259099861,800,-14.7640806090888,-10.9209417870635,-14.0721678235785,-12.4586716013832,20,46,10.102015227223,-5.93032143894916,18,48,6.10201522722299,-5.93032143894916,-6.8,4.42,-14.0425834076838,-15,7.96408060908881,15.3409417870635,0.0295844158946685,-2.54132839861678
0.294973166180758,478.704930906569,685.622699199652,81.6666183316727,800,478.704930906569,685.622699199652,81.6666183316727,800,-14.662441951118,-10.6655981573293,-14.2225947351272,-13.5403736471331,22,46.0209611555749,9.98004049902188,-4,22,48.0209611555749,6,-4,-5.9,4.42691718133971,-14.0792811679548,-15,8.76244195111805,15.092515338669,0.143313567172331,-1.45962635286695
0.299972711370262,450.425857277619,649.90128064935,244.515076815629,800,450.425857277619,649.90128064935,244.515076815629,800,-14.8964756639094,-10.2348630329004,-14.4761312573177,-14.5644961887548,22,48,8.02975955909426,-3.80369328490519,22,50,6,-3.80369328490519,-5.9,5.08,-14.9861618050212,-15,8.99647566390937,15.3148630329004,-0.510030547703423,-0.435503811245177
0.304972256559767,537.645935512046,646.628243164091,337.038052703321,800,537.645935512046,646.628243164091,337.038052703321,800,-14.707907800753,-9.78687386297077,-14.6032187680723,-15.8905612652984,22,47.9831019620041,8,2,22,49.9831019620041,6,2,-4.53,5.09098372469731,-15,-15,10.177907800753,14.8778575876681,-0.396781231927686,0.890561265298394
0.309971801749271,494.739754833638,605.431507351758,462.831173328631,800,494.739754833638,605.431507351758,462.831173328631,800,-14.4543712785624,-9.41599878537053,-14.9932749560578,-17.148158358703,22,46,8,2.30778574072805,22,48,6,2.24622859258244,-4.53,6.38,-15,-15,9.9243712785624,15.7959987853705,-0.00672504394222875,2.14815835870296
0.314971346938775,513.798752502752,682.167799989128,615.000318442176,800,513.798752502752,682.167799989128,615.000318442176,800,-14.3099408095596,-9.28732762980278,-15.8247352411483,-17.7208690864474,24,46.0248592576486,7.98816191192692,12,24,48.0124296288243,6,10,-4.55,6.37210718569659,-15,-15,9.75994080955963,15.6594348154994,0.824735241148277,2.72086908644737
0.31997089212828,480.643976523982,706.077628811295,779.79905786606,795.444539029345,480.643976523982,706.077628811295,779.79905786606,795.444539029345,-14.30018940486,-8.84911273478717,-16.6048485922598,-17.8640120690593,24,50,6.03788097199929,12.1146027917146,24,50,6,10.1146027917146,-4.55,5.11,-15,-15,9.75018940486,13.9591127347872,1.6048485922598,2.86401206905931
0.324970437317784,469.764947590657,606.896504144496,799.912803138477,640.681551213857,469.764947590657,606.896504144496,799.912803138477,640.681551213857,-13.9682181510905,-8.47900484754324,-17.2304549401471,-18.0015922439307,28,49.9920387803459,6.0303293431383,16,26,49.9920387803459,6.02274700735372,14,-3.64,5.11772238306449,-15,-15,10.3282181510905,13.5967272306077,2.23045494014707,3.00159224393071
